tour,code_departement,departement,circonscription,nuance,voix
1,01,AIN,3,Union des Démocrates pour la Vème République,0.0
1,01,AIN,3,abstentions,17239.0
1,01,AIN,3,blancs_nuls,1206.0
1,02,AISNE,1,Alliance républicaine,0.0
1,02,AISNE,1,Centre Démocrate,11276.0
1,02,AISNE,1,Centristes ralliés,0.0
1,02,AISNE,1,Divers extrême droite,0.0
1,02,AISNE,1,Divers gaullistes,0.0
1,02,AISNE,1,Extrême Gauche,0.0
1,02,AISNE,1,Fédération de la Gauche Démocrate et Socialiste,6240.0
1,02,AISNE,1,Modérés,566.0
1,02,AISNE,1,Parti Socialiste Unifié,0.0
1,02,AISNE,1,Parti communiste,8772.0
1,02,AISNE,1,Parti communiste- apparentés,0.0
1,02,AISNE,1,Radicaux de droite,0.0
1,02,AISNE,1,Régionalistes,0.0
1,02,AISNE,1,Républicains Indépendants,0.0
1,02,AISNE,1,Union des Démocrates pour la Vème République,17429.0
1,02,AISNE,1,abstentions,7641.0
1,02,AISNE,1,blancs_nuls,768.0
1,02,AISNE,2,Alliance républicaine,0.0
1,02,AISNE,2,Centre Démocrate,4941.0
1,02,AISNE,2,Centristes ralliés,0.0
1,02,AISNE,2,Divers extrême droite,0.0
1,02,AISNE,2,Divers gaullistes,0.0
1,02,AISNE,2,Extrême Gauche,0.0
1,02,AISNE,2,Fédération de la Gauche Démocrate et Socialiste,10338.0
1,02,AISNE,2,Modérés,0.0
1,02,AISNE,2,Parti Socialiste Unifié,0.0
1,02,AISNE,2,Parti communiste,16579.0
1,02,AISNE,2,Parti communiste- apparentés,0.0
1,02,AISNE,2,Radicaux de droite,0.0
1,02,AISNE,2,Régionalistes,0.0
1,02,AISNE,2,Républicains Indépendants,0.0
1,02,AISNE,2,Union des Démocrates pour la Vème République,24491.0
1,02,AISNE,2,abstentions,11428.0
1,02,AISNE,2,blancs_nuls,1354.0
1,02,AISNE,3,Alliance républicaine,0.0
1,02,AISNE,3,Centre Démocrate,3656.0
1,02,AISNE,3,Centristes ralliés,0.0
1,02,AISNE,3,Divers extrême droite,0.0
1,02,AISNE,3,Divers gaullistes,0.0
1,02,AISNE,3,Extrême Gauche,0.0
1,02,AISNE,3,Fédération de la Gauche Démocrate et Socialiste,8930.0
1,02,AISNE,3,Modérés,0.0
1,02,AISNE,3,Parti Socialiste Unifié,0.0
1,02,AISNE,3,Parti communiste,10667.0
1,02,AISNE,3,Parti communiste- apparentés,0.0
1,02,AISNE,3,Radicaux de droite,0.0
1,02,AISNE,3,Régionalistes,0.0
1,02,AISNE,3,Républicains Indépendants,0.0
1,02,AISNE,3,Union des Démocrates pour la Vème République,16638.0
1,02,AISNE,3,abstentions,6925.0
1,02,AISNE,3,blancs_nuls,1026.0
1,02,AISNE,4,Alliance républicaine,0.0
1,02,AISNE,4,Centre Démocrate,0.0
1,02,AISNE,4,Centristes ralliés,0.0
1,02,AISNE,4,Divers extrême droite,0.0
1,02,AISNE,4,Divers gaullistes,0.0
1,02,AISNE,4,Extrême Gauche,0.0
1,02,AISNE,4,Fédération de la Gauche Démocrate et Socialiste,9745.0
1,02,AISNE,4,Modérés,0.0
1,02,AISNE,4,Parti Socialiste Unifié,0.0
1,02,AISNE,4,Parti communiste,12999.0
1,02,AISNE,4,Parti communiste- apparentés,0.0
1,02,AISNE,4,Radicaux de droite,0.0
1,02,AISNE,4,Régionalistes,0.0
1,02,AISNE,4,Républicains Indépendants,0.0
1,02,AISNE,4,Union des Démocrates pour la Vème République,21322.0
1,02,AISNE,4,abstentions,8207.0
1,02,AISNE,4,blancs_nuls,1422.0
1,02,AISNE,5,Alliance républicaine,0.0
1,02,AISNE,5,Centre Démocrate,0.0
1,02,AISNE,5,Centristes ralliés,0.0
1,02,AISNE,5,Divers extrême droite,0.0
1,02,AISNE,5,Divers gaullistes,0.0
1,02,AISNE,5,Extrême Gauche,0.0
1,02,AISNE,5,Fédération de la Gauche Démocrate et Socialiste,0.0
1,02,AISNE,5,Modérés,0.0
1,02,AISNE,5,Parti Socialiste Unifié,4627.0
1,02,AISNE,5,Parti communiste,14351.0
1,02,AISNE,5,Parti communiste- apparentés,0.0
1,02,AISNE,5,Radicaux de droite,23807.0
1,02,AISNE,5,Régionalistes,0.0
1,02,AISNE,5,Républicains Indépendants,0.0
1,02,AISNE,5,Union des Démocrates pour la Vème République,13095.0
1,02,AISNE,5,abstentions,10846.0
1,02,AISNE,5,blancs_nuls,728.0
1,03,ALLIER,1,Alliance républicaine,0.0
1,03,ALLIER,1,Centre Démocrate,0.0
1,03,ALLIER,1,Centristes ralliés,0.0
1,03,ALLIER,1,Divers extrême droite,0.0
1,03,ALLIER,1,Divers gaullistes,0.0
1,03,ALLIER,1,Extrême Gauche,0.0
1,03,ALLIER,1,Fédération de la Gauche Démocrate et Socialiste,6438.0
1,03,ALLIER,1,Modérés,10215.0
1,03,ALLIER,1,Parti Socialiste Unifié,0.0
1,03,ALLIER,1,Parti communiste,13424.0
1,03,ALLIER,1,Parti communiste- apparentés,0.0
1,03,ALLIER,1,Radicaux de droite,0.0
1,03,ALLIER,1,Régionalistes,0.0
1,03,ALLIER,1,Républicains Indépendants,0.0
1,03,ALLIER,1,Union des Démocrates pour la Vème République,11534.0
1,03,ALLIER,1,abstentions,12808.0
1,03,ALLIER,1,blancs_nuls,1086.0
1,03,ALLIER,2,Alliance républicaine,0.0
1,03,ALLIER,2,Centre Démocrate,0.0
1,03,ALLIER,2,Centristes ralliés,0.0
1,03,ALLIER,2,Divers extrême droite,0.0
1,03,ALLIER,2,Divers gaullistes,0.0
1,03,ALLIER,2,Extrême Gauche,0.0
1,03,ALLIER,2,Fédération de la Gauche Démocrate et Socialiste,20331.0
1,03,ALLIER,2,Modérés,0.0
1,03,ALLIER,2,Parti Socialiste Unifié,0.0
1,03,ALLIER,2,Parti communiste,19342.0
1,03,ALLIER,2,Parti communiste- apparentés,0.0
1,03,ALLIER,2,Radicaux de droite,0.0
1,03,ALLIER,2,Régionalistes,0.0
1,03,ALLIER,2,Républicains Indépendants,0.0
1,03,ALLIER,2,Union des Démocrates pour la Vème République,11736.0
1,03,ALLIER,2,abstentions,11514.0
1,03,ALLIER,2,blancs_nuls,1295.0
1,03,ALLIER,3,Alliance républicaine,0.0
1,03,ALLIER,3,Centre Démocrate,3548.0
1,03,ALLIER,3,Centristes ralliés,0.0
1,03,ALLIER,3,Divers extrême droite,0.0
1,03,ALLIER,3,Divers gaullistes,0.0
1,03,ALLIER,3,Extrême Gauche,0.0
1,03,ALLIER,3,Fédération de la Gauche Démocrate et Socialiste,10849.0
1,03,ALLIER,3,Modérés,1311.0
1,03,ALLIER,3,Parti Socialiste Unifié,0.0
1,03,ALLIER,3,Parti communiste,16677.0
1,03,ALLIER,3,Parti communiste- apparentés,0.0
1,03,ALLIER,3,Radicaux de droite,0.0
1,03,ALLIER,3,Régionalistes,0.0
1,03,ALLIER,3,Républicains Indépendants,0.0
1,03,ALLIER,3,Union des Démocrates pour la Vème République,11202.0
1,03,ALLIER,3,abstentions,12460.0
1,03,ALLIER,3,blancs_nuls,891.0
1,03,ALLIER,4,Alliance républicaine,1020.0
1,03,ALLIER,4,Centre Démocrate,3473.0
1,03,ALLIER,4,Centristes ralliés,0.0
1,03,ALLIER,4,Divers extrême droite,0.0
1,03,ALLIER,4,Divers gaullistes,0.0
1,03,ALLIER,4,Extrême Gauche,0.0
1,03,ALLIER,4,Fédération de la Gauche Démocrate et Socialiste,24905.0
1,03,ALLIER,4,Modérés,0.0
1,03,ALLIER,4,Parti Socialiste Unifié,1.0
1,03,ALLIER,4,Parti communiste,9381.0
1,03,ALLIER,4,Parti communiste- apparentés,0.0
1,03,ALLIER,4,Radicaux de droite,0.0
1,03,ALLIER,4,Régionalistes,0.0
1,03,ALLIER,4,Républicains Indépendants,13219.0
1,03,ALLIER,4,Union des Démocrates pour la Vème République,0.0
1,03,ALLIER,4,abstentions,14163.0
1,03,ALLIER,4,blancs_nuls,939.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Alliance républicaine,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Centre Démocrate,2528.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Centristes ralliés,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Divers extrême droite,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Divers gaullistes,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Extrême Gauche,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Fédération de la Gauche Démocrate et Socialiste,8598.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Modérés,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Parti Socialiste Unifié,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Parti communiste,5832.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Parti communiste- apparentés,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Radicaux de droite,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Régionalistes,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Républicains Indépendants,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Union des Démocrates pour la Vème République,7110.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,abstentions,6742.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,blancs_nuls,659.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Alliance républicaine,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Centre Démocrate,3274.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Centristes ralliés,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Divers extrême droite,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Divers gaullistes,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Extrême Gauche,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Fédération de la Gauche Démocrate et Socialiste,8195.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Modérés,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Parti Socialiste Unifié,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Parti communiste,7257.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Parti communiste- apparentés,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Radicaux de droite,206.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Régionalistes,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Républicains Indépendants,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Union des Démocrates pour la Vème République,6476.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,abstentions,6407.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,blancs_nuls,632.0
1,05,HAUTES-ALPES,1,Alliance républicaine,0.0
1,05,HAUTES-ALPES,1,Centre Démocrate,4632.0
1,05,HAUTES-ALPES,1,Centristes ralliés,0.0
1,05,HAUTES-ALPES,1,Divers extrême droite,0.0
1,05,HAUTES-ALPES,1,Divers gaullistes,1679.0
1,05,HAUTES-ALPES,1,Extrême Gauche,367.0
1,05,HAUTES-ALPES,1,Fédération de la Gauche Démocrate et Socialiste,5709.0
1,05,HAUTES-ALPES,1,Modérés,0.0
1,05,HAUTES-ALPES,1,Parti Socialiste Unifié,0.0
1,05,HAUTES-ALPES,1,Parti communiste,5524.0
1,05,HAUTES-ALPES,1,Parti communiste- apparentés,0.0
1,05,HAUTES-ALPES,1,Radicaux de droite,0.0
1,05,HAUTES-ALPES,1,Régionalistes,0.0
1,05,HAUTES-ALPES,1,Républicains Indépendants,0.0
1,05,HAUTES-ALPES,1,Union des Démocrates pour la Vème République,7141.0
1,05,HAUTES-ALPES,1,abstentions,6243.0
1,05,HAUTES-ALPES,1,blancs_nuls,508.0
1,05,HAUTES-ALPES,2,Alliance républicaine,0.0
1,05,HAUTES-ALPES,2,Centre Démocrate,0.0
1,05,HAUTES-ALPES,2,Centristes ralliés,0.0
1,05,HAUTES-ALPES,2,Divers extrême droite,0.0
1,05,HAUTES-ALPES,2,Divers gaullistes,0.0
1,05,HAUTES-ALPES,2,Extrême Gauche,0.0
1,05,HAUTES-ALPES,2,Fédération de la Gauche Démocrate et Socialiste,3240.0
1,05,HAUTES-ALPES,2,Modérés,0.0
1,05,HAUTES-ALPES,2,Parti Socialiste Unifié,0.0
1,05,HAUTES-ALPES,2,Parti communiste,3666.0
1,05,HAUTES-ALPES,2,Parti communiste- apparentés,0.0
1,05,HAUTES-ALPES,2,Radicaux de droite,4286.0
1,05,HAUTES-ALPES,2,Régionalistes,0.0
1,05,HAUTES-ALPES,2,Républicains Indépendants,7699.0
1,05,HAUTES-ALPES,2,Union des Démocrates pour la Vème République,0.0
1,05,HAUTES-ALPES,2,abstentions,6491.0
1,05,HAUTES-ALPES,2,blancs_nuls,520.0
1,06,ALPES-MARITIMES,1,Alliance républicaine,0.0
1,06,ALPES-MARITIMES,1,Centre Démocrate,7269.0
1,06,ALPES-MARITIMES,1,Centristes ralliés,0.0
1,06,ALPES-MARITIMES,1,Divers extrême droite,0.0
1,06,ALPES-MARITIMES,1,Divers gaullistes,0.0
1,06,ALPES-MARITIMES,1,Extrême Gauche,0.0
1,06,ALPES-MARITIMES,1,Fédération de la Gauche Démocrate et Socialiste,5660.0
1,06,ALPES-MARITIMES,1,Modérés,923.0
1,06,ALPES-MARITIMES,1,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,1,Parti communiste,18074.0
1,06,ALPES-MARITIMES,1,Parti communiste- apparentés,0.0
1,06,ALPES-MARITIMES,1,Radicaux de droite,0.0
1,06,ALPES-MARITIMES,1,Régionalistes,0.0
1,06,ALPES-MARITIMES,1,Républicains Indépendants,0.0
1,06,ALPES-MARITIMES,1,Union des Démocrates pour la Vème République,16389.0
1,06,ALPES-MARITIMES,1,abstentions,12119.0
1,06,ALPES-MARITIMES,1,blancs_nuls,1649.0
1,06,ALPES-MARITIMES,2,Alliance républicaine,0.0
1,06,ALPES-MARITIMES,2,Centre Démocrate,23264.0
1,06,ALPES-MARITIMES,2,Centristes ralliés,0.0
1,06,ALPES-MARITIMES,2,Divers extrême droite,0.0
1,06,ALPES-MARITIMES,2,Divers gaullistes,0.0
1,06,ALPES-MARITIMES,2,Extrême Gauche,0.0
1,06,ALPES-MARITIMES,2,Fédération de la Gauche Démocrate et Socialiste,0.0
1,06,ALPES-MARITIMES,2,Modérés,606.0
1,06,ALPES-MARITIMES,2,Parti Socialiste Unifié,2723.0
1,06,ALPES-MARITIMES,2,Parti communiste,9820.0
1,06,ALPES-MARITIMES,2,Parti communiste- apparentés,0.0
1,06,ALPES-MARITIMES,2,Radicaux de droite,0.0
1,06,ALPES-MARITIMES,2,Régionalistes,0.0
1,06,ALPES-MARITIMES,2,Républicains Indépendants,0.0
1,06,ALPES-MARITIMES,2,Union des Démocrates pour la Vème République,16621.0
1,06,ALPES-MARITIMES,2,abstentions,13699.0
1,06,ALPES-MARITIMES,2,blancs_nuls,1186.0
1,06,ALPES-MARITIMES,3,Alliance républicaine,0.0
1,06,ALPES-MARITIMES,3,Centre Démocrate,8636.0
1,06,ALPES-MARITIMES,3,Centristes ralliés,0.0
1,06,ALPES-MARITIMES,3,Divers extrême droite,722.0
1,06,ALPES-MARITIMES,3,Divers gaullistes,3281.0
1,06,ALPES-MARITIMES,3,Extrême Gauche,0.0
1,06,ALPES-MARITIMES,3,Fédération de la Gauche Démocrate et Socialiste,9887.0
1,06,ALPES-MARITIMES,3,Modérés,0.0
1,06,ALPES-MARITIMES,3,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,3,Parti communiste,12575.0
1,06,ALPES-MARITIMES,3,Parti communiste- apparentés,0.0
1,06,ALPES-MARITIMES,3,Radicaux de droite,0.0
1,06,ALPES-MARITIMES,3,Régionalistes,0.0
1,06,ALPES-MARITIMES,3,Républicains Indépendants,18925.0
1,06,ALPES-MARITIMES,3,Union des Démocrates pour la Vème République,0.0
1,06,ALPES-MARITIMES,3,abstentions,15193.0
1,06,ALPES-MARITIMES,3,blancs_nuls,1497.0
1,06,ALPES-MARITIMES,4,Alliance républicaine,0.0
1,06,ALPES-MARITIMES,4,Centre Démocrate,19721.0
1,06,ALPES-MARITIMES,4,Centristes ralliés,0.0
1,06,ALPES-MARITIMES,4,Divers extrême droite,0.0
1,06,ALPES-MARITIMES,4,Divers gaullistes,0.0
1,06,ALPES-MARITIMES,4,Extrême Gauche,0.0
1,06,ALPES-MARITIMES,4,Fédération de la Gauche Démocrate et Socialiste,3690.0
1,06,ALPES-MARITIMES,4,Modérés,0.0
1,06,ALPES-MARITIMES,4,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,4,Parti communiste,13075.0
1,06,ALPES-MARITIMES,4,Parti communiste- apparentés,0.0
1,06,ALPES-MARITIMES,4,Radicaux de droite,0.0
1,06,ALPES-MARITIMES,4,Régionalistes,0.0
1,06,ALPES-MARITIMES,4,Républicains Indépendants,0.0
1,06,ALPES-MARITIMES,4,Union des Démocrates pour la Vème République,12262.0
1,06,ALPES-MARITIMES,4,abstentions,12470.0
1,06,ALPES-MARITIMES,4,blancs_nuls,1164.0
1,06,ALPES-MARITIMES,5,Alliance républicaine,0.0
1,06,ALPES-MARITIMES,5,Centre Démocrate,28979.0
1,06,ALPES-MARITIMES,5,Centristes ralliés,0.0
1,06,ALPES-MARITIMES,5,Divers extrême droite,0.0
1,06,ALPES-MARITIMES,5,Divers gaullistes,0.0
1,06,ALPES-MARITIMES,5,Extrême Gauche,0.0
1,06,ALPES-MARITIMES,5,Fédération de la Gauche Démocrate et Socialiste,0.0
1,06,ALPES-MARITIMES,5,Modérés,0.0
1,06,ALPES-MARITIMES,5,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,5,Parti communiste,13219.0
1,06,ALPES-MARITIMES,5,Parti communiste- apparentés,0.0
1,06,ALPES-MARITIMES,5,Radicaux de droite,0.0
1,06,ALPES-MARITIMES,5,Régionalistes,0.0
1,06,ALPES-MARITIMES,5,Républicains Indépendants,0.0
1,06,ALPES-MARITIMES,5,Union des Démocrates pour la Vème République,17898.0
1,06,ALPES-MARITIMES,5,abstentions,16120.0
1,06,ALPES-MARITIMES,5,blancs_nuls,1680.0
1,06,ALPES-MARITIMES,6,Alliance républicaine,0.0
1,06,ALPES-MARITIMES,6,Centre Démocrate,7475.0
1,06,ALPES-MARITIMES,6,Centristes ralliés,0.0
1,06,ALPES-MARITIMES,6,Divers extrême droite,0.0
1,06,ALPES-MARITIMES,6,Divers gaullistes,0.0
1,06,ALPES-MARITIMES,6,Extrême Gauche,0.0
1,06,ALPES-MARITIMES,6,Fédération de la Gauche Démocrate et Socialiste,11619.0
1,06,ALPES-MARITIMES,6,Modérés,0.0
1,06,ALPES-MARITIMES,6,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,6,Parti communiste,14412.0
1,06,ALPES-MARITIMES,6,Parti communiste- apparentés,0.0
1,06,ALPES-MARITIMES,6,Radicaux de droite,0.0
1,06,ALPES-MARITIMES,6,Régionalistes,0.0
1,06,ALPES-MARITIMES,6,Républicains Indépendants,0.0
1,06,ALPES-MARITIMES,6,Union des Démocrates pour la Vème République,25264.0
1,06,ALPES-MARITIMES,6,abstentions,16806.0
1,06,ALPES-MARITIMES,6,blancs_nuls,1811.0
1,07,ARDECHE,1,Alliance républicaine,535.0
1,07,ARDECHE,1,Centre Démocrate,7169.0
1,07,ARDECHE,1,Centristes ralliés,0.0
1,07,ARDECHE,1,Divers extrême droite,0.0
1,07,ARDECHE,1,Divers gaullistes,4038.0
1,07,ARDECHE,1,Extrême Gauche,0.0
1,07,ARDECHE,1,Fédération de la Gauche Démocrate et Socialiste,7316.0
1,07,ARDECHE,1,Modérés,0.0
1,07,ARDECHE,1,Parti Socialiste Unifié,0.0
1,07,ARDECHE,1,Parti communiste,14224.0
1,07,ARDECHE,1,Parti communiste- apparentés,0.0
1,07,ARDECHE,1,Radicaux de droite,0.0
1,07,ARDECHE,1,Régionalistes,0.0
1,07,ARDECHE,1,Républicains Indépendants,0.0
1,07,ARDECHE,1,Union des Démocrates pour la Vème République,12693.0
1,07,ARDECHE,1,abstentions,11594.0
1,07,ARDECHE,1,blancs_nuls,807.0
1,07,ARDECHE,2,Alliance républicaine,0.0
1,07,ARDECHE,2,Centre Démocrate,19716.0
1,07,ARDECHE,2,Centristes ralliés,0.0
1,07,ARDECHE,2,Divers extrême droite,0.0
1,07,ARDECHE,2,Divers gaullistes,0.0
1,07,ARDECHE,2,Extrême Gauche,0.0
1,07,ARDECHE,2,Fédération de la Gauche Démocrate et Socialiste,9271.0
1,07,ARDECHE,2,Modérés,0.0
1,07,ARDECHE,2,Parti Socialiste Unifié,0.0
1,07,ARDECHE,2,Parti communiste,6905.0
1,07,ARDECHE,2,Parti communiste- apparentés,0.0
1,07,ARDECHE,2,Radicaux de droite,0.0
1,07,ARDECHE,2,Régionalistes,0.0
1,07,ARDECHE,2,Républicains Indépendants,0.0
1,07,ARDECHE,2,Union des Démocrates pour la Vème République,8922.0
1,07,ARDECHE,2,abstentions,11072.0
1,07,ARDECHE,2,blancs_nuls,881.0
1,07,ARDECHE,3,Alliance républicaine,0.0
1,07,ARDECHE,3,Centre Démocrate,12739.0
1,07,ARDECHE,3,Centristes ralliés,0.0
1,07,ARDECHE,3,Divers extrême droite,0.0
1,07,ARDECHE,3,Divers gaullistes,0.0
1,07,ARDECHE,3,Extrême Gauche,0.0
1,07,ARDECHE,3,Fédération de la Gauche Démocrate et Socialiste,2650.0
1,07,ARDECHE,3,Modérés,2376.0
1,07,ARDECHE,3,Parti Socialiste Unifié,0.0
1,07,ARDECHE,3,Parti communiste,10407.0
1,07,ARDECHE,3,Parti communiste- apparentés,0.0
1,07,ARDECHE,3,Radicaux de droite,0.0
1,07,ARDECHE,3,Régionalistes,0.0
1,07,ARDECHE,3,Républicains Indépendants,0.0
1,07,ARDECHE,3,Union des Démocrates pour la Vème République,10579.0
1,07,ARDECHE,3,abstentions,11235.0
1,07,ARDECHE,3,blancs_nuls,505.0
1,08,ARDENNES,1,Alliance républicaine,0.0
1,08,ARDENNES,1,Centre Démocrate,6626.0
1,08,ARDENNES,1,Centristes ralliés,0.0
1,08,ARDENNES,1,Divers extrême droite,0.0
1,08,ARDENNES,1,Divers gaullistes,0.0
1,08,ARDENNES,1,Extrême Gauche,0.0
1,08,ARDENNES,1,Fédération de la Gauche Démocrate et Socialiste,7021.0
1,08,ARDENNES,1,Modérés,1452.0
1,08,ARDENNES,1,Parti Socialiste Unifié,0.0
1,08,ARDENNES,1,Parti communiste,10935.0
1,08,ARDENNES,1,Parti communiste- apparentés,0.0
1,08,ARDENNES,1,Radicaux de droite,0.0
1,08,ARDENNES,1,Régionalistes,0.0
1,08,ARDENNES,1,Républicains Indépendants,0.0
1,08,ARDENNES,1,Union des Démocrates pour la Vème République,15632.0
1,08,ARDENNES,1,abstentions,11434.0
1,08,ARDENNES,1,blancs_nuls,986.0
1,08,ARDENNES,2,Alliance républicaine,0.0
1,08,ARDENNES,2,Centre Démocrate,3583.0
1,08,ARDENNES,2,Centristes ralliés,0.0
1,08,ARDENNES,2,Divers extrême droite,0.0
1,08,ARDENNES,2,Divers gaullistes,0.0
1,08,ARDENNES,2,Extrême Gauche,0.0
1,08,ARDENNES,2,Fédération de la Gauche Démocrate et Socialiste,14117.0
1,08,ARDENNES,2,Modérés,0.0
1,08,ARDENNES,2,Parti Socialiste Unifié,0.0
1,08,ARDENNES,2,Parti communiste,12525.0
1,08,ARDENNES,2,Parti communiste- apparentés,0.0
1,08,ARDENNES,2,Radicaux de droite,0.0
1,08,ARDENNES,2,Régionalistes,0.0
1,08,ARDENNES,2,Républicains Indépendants,0.0
1,08,ARDENNES,2,Union des Démocrates pour la Vème République,17873.0
1,08,ARDENNES,2,abstentions,11336.0
1,08,ARDENNES,2,blancs_nuls,871.0
1,08,ARDENNES,3,Alliance républicaine,0.0
1,08,ARDENNES,3,Centre Démocrate,5178.0
1,08,ARDENNES,3,Centristes ralliés,0.0
1,08,ARDENNES,3,Divers extrême droite,0.0
1,08,ARDENNES,3,Divers gaullistes,0.0
1,08,ARDENNES,3,Extrême Gauche,0.0
1,08,ARDENNES,3,Fédération de la Gauche Démocrate et Socialiste,0.0
1,08,ARDENNES,3,Modérés,3350.0
1,08,ARDENNES,3,Parti Socialiste Unifié,12888.0
1,08,ARDENNES,3,Parti communiste,7428.0
1,08,ARDENNES,3,Parti communiste- apparentés,0.0
1,08,ARDENNES,3,Radicaux de droite,0.0
1,08,ARDENNES,3,Régionalistes,0.0
1,08,ARDENNES,3,Républicains Indépendants,0.0
1,08,ARDENNES,3,Union des Démocrates pour la Vème République,12498.0
1,08,ARDENNES,3,abstentions,9723.0
1,08,ARDENNES,3,blancs_nuls,925.0
1,09,ARIEGE,1,Alliance républicaine,0.0
1,09,ARIEGE,1,Centre Démocrate,0.0
1,09,ARIEGE,1,Centristes ralliés,0.0
1,09,ARIEGE,1,Divers extrême droite,0.0
1,09,ARIEGE,1,Divers gaullistes,0.0
1,09,ARIEGE,1,Extrême Gauche,0.0
1,09,ARIEGE,1,Fédération de la Gauche Démocrate et Socialiste,14990.0
1,09,ARIEGE,1,Modérés,0.0
1,09,ARIEGE,1,Parti Socialiste Unifié,0.0
