tour,code_departement,departement,circonscription,nuance,voix
1,02,AISNE,2,Divers gauche,0.0
1,02,AISNE,2,Ecologistes,0.0
1,02,AISNE,2,Extrême droite,0.0
1,02,AISNE,2,Extrême gauche,1739.0
1,02,AISNE,2,Front Autogestionnaire,1374.0
1,02,AISNE,2,Gaullistes d'opposition,0.0
1,02,AISNE,2,Parti Socialiste-Mouvement des Radicaux de Gauche,11069.0
1,02,AISNE,2,Parti communiste,27452.0
1,02,AISNE,2,Rassemblement Pour la République,23124.0
1,02,AISNE,2,Union pour la Démocratie Française,5803.0
1,02,AISNE,2,abstentions,10362.0
1,02,AISNE,2,blancs_nuls,1408.0
1,02,AISNE,3,Divers droite,0.0
1,02,AISNE,3,Divers gauche,0.0
1,02,AISNE,3,Ecologistes,0.0
1,02,AISNE,3,Extrême droite,0.0
1,02,AISNE,3,Extrême gauche,1438.0
1,02,AISNE,3,Front Autogestionnaire,0.0
1,02,AISNE,3,Gaullistes d'opposition,0.0
1,02,AISNE,3,Parti Socialiste-Mouvement des Radicaux de Gauche,14798.0
1,02,AISNE,3,Parti communiste,11527.0
1,02,AISNE,3,Rassemblement Pour la République,7321.0
1,02,AISNE,3,Union pour la Démocratie Française,9582.0
1,02,AISNE,3,abstentions,7134.0
1,02,AISNE,3,blancs_nuls,970.0
1,02,AISNE,4,Divers droite,992.0
1,02,AISNE,4,Divers gauche,0.0
1,02,AISNE,4,Ecologistes,0.0
1,02,AISNE,4,Extrême droite,0.0
1,02,AISNE,4,Extrême gauche,1430.0
1,02,AISNE,4,Front Autogestionnaire,0.0
1,02,AISNE,4,Gaullistes d'opposition,0.0
1,02,AISNE,4,Parti Socialiste-Mouvement des Radicaux de Gauche,10406.0
1,02,AISNE,4,Parti communiste,18942.0
1,02,AISNE,4,Rassemblement Pour la République,15477.0
1,02,AISNE,4,Union pour la Démocratie Française,6821.0
1,02,AISNE,4,abstentions,8312.0
1,02,AISNE,4,blancs_nuls,1157.0
1,02,AISNE,5,Divers droite,0.0
1,02,AISNE,5,Divers gauche,0.0
1,02,AISNE,5,Ecologistes,0.0
1,02,AISNE,5,Extrême droite,0.0
1,02,AISNE,5,Extrême gauche,2426.0
1,02,AISNE,5,Front Autogestionnaire,0.0
1,02,AISNE,5,Gaullistes d'opposition,0.0
1,02,AISNE,5,Parti Socialiste-Mouvement des Radicaux de Gauche,17422.0
1,02,AISNE,5,Parti communiste,18757.0
1,02,AISNE,5,Rassemblement Pour la République,4914.0
1,02,AISNE,5,Union pour la Démocratie Française,31206.0
1,02,AISNE,5,abstentions,11156.0
1,02,AISNE,5,blancs_nuls,1207.0
1,03,ALLIER,1,Divers droite,0.0
1,03,ALLIER,1,Divers gauche,0.0
1,03,ALLIER,1,Ecologistes,1064.0
1,03,ALLIER,1,Extrême droite,789.0
1,03,ALLIER,1,Extrême gauche,902.0
1,03,ALLIER,1,Front Autogestionnaire,0.0
1,03,ALLIER,1,Gaullistes d'opposition,0.0
1,03,ALLIER,1,Parti Socialiste-Mouvement des Radicaux de Gauche,12490.0
1,03,ALLIER,1,Parti communiste,13104.0
1,03,ALLIER,1,Rassemblement Pour la République,22759.0
1,03,ALLIER,1,Union pour la Démocratie Française,0.0
1,03,ALLIER,1,abstentions,9398.0
1,03,ALLIER,1,blancs_nuls,763.0
1,03,ALLIER,2,Divers droite,15844.0
1,03,ALLIER,2,Divers gauche,0.0
1,03,ALLIER,2,Ecologistes,0.0
1,03,ALLIER,2,Extrême droite,0.0
1,03,ALLIER,2,Extrême gauche,1208.0
1,03,ALLIER,2,Front Autogestionnaire,0.0
1,03,ALLIER,2,Gaullistes d'opposition,0.0
1,03,ALLIER,2,Parti Socialiste-Mouvement des Radicaux de Gauche,10702.0
1,03,ALLIER,2,Parti communiste,23365.0
1,03,ALLIER,2,Rassemblement Pour la République,8405.0
1,03,ALLIER,2,Union pour la Démocratie Française,0.0
1,03,ALLIER,2,abstentions,9706.0
1,03,ALLIER,2,blancs_nuls,1056.0
1,03,ALLIER,3,Divers droite,0.0
1,03,ALLIER,3,Divers gauche,0.0
1,03,ALLIER,3,Ecologistes,0.0
1,03,ALLIER,3,Extrême droite,0.0
1,03,ALLIER,3,Extrême gauche,1579.0
1,03,ALLIER,3,Front Autogestionnaire,0.0
1,03,ALLIER,3,Gaullistes d'opposition,0.0
1,03,ALLIER,3,Parti Socialiste-Mouvement des Radicaux de Gauche,8104.0
1,03,ALLIER,3,Parti communiste,17361.0
1,03,ALLIER,3,Rassemblement Pour la République,8739.0
1,03,ALLIER,3,Union pour la Démocratie Française,12211.0
1,03,ALLIER,3,abstentions,8630.0
1,03,ALLIER,3,blancs_nuls,982.0
1,03,ALLIER,4,Divers droite,0.0
1,03,ALLIER,4,Divers gauche,0.0
1,03,ALLIER,4,Ecologistes,0.0
1,03,ALLIER,4,Extrême droite,941.0
1,03,ALLIER,4,Extrême gauche,1267.0
1,03,ALLIER,4,Front Autogestionnaire,0.0
1,03,ALLIER,4,Gaullistes d'opposition,597.0
1,03,ALLIER,4,Parti Socialiste-Mouvement des Radicaux de Gauche,13755.0
1,03,ALLIER,4,Parti communiste,14070.0
1,03,ALLIER,4,Rassemblement Pour la République,0.0
1,03,ALLIER,4,Union pour la Démocratie Française,29687.0
1,03,ALLIER,4,abstentions,12849.0
1,03,ALLIER,4,blancs_nuls,1510.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Divers droite,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Divers gauche,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Ecologistes,1724.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Extrême droite,345.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Extrême gauche,530.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Front Autogestionnaire,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Gaullistes d'opposition,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Parti Socialiste-Mouvement des Radicaux de Gauche,8123.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Parti communiste,7839.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Rassemblement Pour la République,11241.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Union pour la Démocratie Française,2900.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,abstentions,6850.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,blancs_nuls,729.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Divers droite,9921.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Divers gauche,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Ecologistes,1813.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Extrême droite,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Extrême gauche,639.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Front Autogestionnaire,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Gaullistes d'opposition,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Parti Socialiste-Mouvement des Radicaux de Gauche,8906.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Parti communiste,9320.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Rassemblement Pour la République,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Union pour la Démocratie Française,4236.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,abstentions,6761.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,blancs_nuls,665.0
1,05,HAUTES-ALPES,1,Divers droite,0.0
1,05,HAUTES-ALPES,1,Divers gauche,0.0
1,05,HAUTES-ALPES,1,Ecologistes,0.0
1,05,HAUTES-ALPES,1,Extrême droite,213.0
1,05,HAUTES-ALPES,1,Extrême gauche,495.0
1,05,HAUTES-ALPES,1,Front Autogestionnaire,0.0
1,05,HAUTES-ALPES,1,Gaullistes d'opposition,0.0
1,05,HAUTES-ALPES,1,Parti Socialiste-Mouvement des Radicaux de Gauche,9456.0
1,05,HAUTES-ALPES,1,Parti communiste,6250.0
1,05,HAUTES-ALPES,1,Rassemblement Pour la République,1076.0
1,05,HAUTES-ALPES,1,Union pour la Démocratie Française,15154.0
1,05,HAUTES-ALPES,1,abstentions,6112.0
1,05,HAUTES-ALPES,1,blancs_nuls,679.0
1,05,HAUTES-ALPES,2,Divers droite,0.0
1,05,HAUTES-ALPES,2,Divers gauche,0.0
1,05,HAUTES-ALPES,2,Ecologistes,0.0
1,05,HAUTES-ALPES,2,Extrême droite,0.0
1,05,HAUTES-ALPES,2,Extrême gauche,654.0
1,05,HAUTES-ALPES,2,Front Autogestionnaire,0.0
1,05,HAUTES-ALPES,2,Gaullistes d'opposition,0.0
1,05,HAUTES-ALPES,2,Parti Socialiste-Mouvement des Radicaux de Gauche,5159.0
1,05,HAUTES-ALPES,2,Parti communiste,5537.0
1,05,HAUTES-ALPES,2,Rassemblement Pour la République,2706.0
1,05,HAUTES-ALPES,2,Union pour la Démocratie Française,11230.0
1,05,HAUTES-ALPES,2,abstentions,6625.0
1,05,HAUTES-ALPES,2,blancs_nuls,636.0
1,06,ALPES-MARITIMES,1,Divers droite,1252.0
1,06,ALPES-MARITIMES,1,Divers gauche,0.0
1,06,ALPES-MARITIMES,1,Ecologistes,3002.0
1,06,ALPES-MARITIMES,1,Extrême droite,1022.0
1,06,ALPES-MARITIMES,1,Extrême gauche,547.0
1,06,ALPES-MARITIMES,1,Front Autogestionnaire,0.0
1,06,ALPES-MARITIMES,1,Gaullistes d'opposition,2109.0
1,06,ALPES-MARITIMES,1,Parti Socialiste-Mouvement des Radicaux de Gauche,7715.0
1,06,ALPES-MARITIMES,1,Parti communiste,15901.0
1,06,ALPES-MARITIMES,1,Rassemblement Pour la République,0.0
1,06,ALPES-MARITIMES,1,Union pour la Démocratie Française,21163.0
1,06,ALPES-MARITIMES,1,abstentions,11381.0
1,06,ALPES-MARITIMES,1,blancs_nuls,867.0
1,06,ALPES-MARITIMES,2,Divers droite,0.0
1,06,ALPES-MARITIMES,2,Divers gauche,0.0
1,06,ALPES-MARITIMES,2,Ecologistes,4247.0
1,06,ALPES-MARITIMES,2,Extrême droite,923.0
1,06,ALPES-MARITIMES,2,Extrême gauche,1116.0
1,06,ALPES-MARITIMES,2,Front Autogestionnaire,743.0
1,06,ALPES-MARITIMES,2,Gaullistes d'opposition,1481.0
1,06,ALPES-MARITIMES,2,Parti Socialiste-Mouvement des Radicaux de Gauche,14744.0
1,06,ALPES-MARITIMES,2,Parti communiste,10514.0
1,06,ALPES-MARITIMES,2,Rassemblement Pour la République,8338.0
1,06,ALPES-MARITIMES,2,Union pour la Démocratie Française,27464.0
1,06,ALPES-MARITIMES,2,abstentions,16738.0
1,06,ALPES-MARITIMES,2,blancs_nuls,1004.0
1,06,ALPES-MARITIMES,3,Divers droite,0.0
1,06,ALPES-MARITIMES,3,Divers gauche,341.0
1,06,ALPES-MARITIMES,3,Ecologistes,3597.0
1,06,ALPES-MARITIMES,3,Extrême droite,906.0
1,06,ALPES-MARITIMES,3,Extrême gauche,1210.0
1,06,ALPES-MARITIMES,3,Front Autogestionnaire,0.0
1,06,ALPES-MARITIMES,3,Gaullistes d'opposition,1594.0
1,06,ALPES-MARITIMES,3,Parti Socialiste-Mouvement des Radicaux de Gauche,14254.0
1,06,ALPES-MARITIMES,3,Parti communiste,19445.0
1,06,ALPES-MARITIMES,3,Rassemblement Pour la République,6037.0
1,06,ALPES-MARITIMES,3,Union pour la Démocratie Française,32802.0
1,06,ALPES-MARITIMES,3,abstentions,17129.0
1,06,ALPES-MARITIMES,3,blancs_nuls,1355.0
1,06,ALPES-MARITIMES,4,Divers droite,1954.0
1,06,ALPES-MARITIMES,4,Divers gauche,0.0
1,06,ALPES-MARITIMES,4,Ecologistes,2557.0
1,06,ALPES-MARITIMES,4,Extrême droite,994.0
1,06,ALPES-MARITIMES,4,Extrême gauche,588.0
1,06,ALPES-MARITIMES,4,Front Autogestionnaire,0.0
1,06,ALPES-MARITIMES,4,Gaullistes d'opposition,1005.0
1,06,ALPES-MARITIMES,4,Parti Socialiste-Mouvement des Radicaux de Gauche,7681.0
1,06,ALPES-MARITIMES,4,Parti communiste,20165.0
1,06,ALPES-MARITIMES,4,Rassemblement Pour la République,28786.0
1,06,ALPES-MARITIMES,4,Union pour la Démocratie Française,0.0
1,06,ALPES-MARITIMES,4,abstentions,13127.0
1,06,ALPES-MARITIMES,4,blancs_nuls,1212.0
1,06,ALPES-MARITIMES,5,Divers droite,2528.0
1,06,ALPES-MARITIMES,5,Divers gauche,0.0
1,06,ALPES-MARITIMES,5,Ecologistes,0.0
1,06,ALPES-MARITIMES,5,Extrême droite,1585.0
1,06,ALPES-MARITIMES,5,Extrême gauche,2574.0
1,06,ALPES-MARITIMES,5,Front Autogestionnaire,0.0
1,06,ALPES-MARITIMES,5,Gaullistes d'opposition,1976.0
1,06,ALPES-MARITIMES,5,Parti Socialiste-Mouvement des Radicaux de Gauche,23405.0
1,06,ALPES-MARITIMES,5,Parti communiste,14308.0
1,06,ALPES-MARITIMES,5,Rassemblement Pour la République,19200.0
1,06,ALPES-MARITIMES,5,Union pour la Démocratie Française,23025.0
1,06,ALPES-MARITIMES,5,abstentions,18337.0
1,06,ALPES-MARITIMES,5,blancs_nuls,1405.0
1,06,ALPES-MARITIMES,6,Divers droite,1586.0
1,06,ALPES-MARITIMES,6,Divers gauche,0.0
1,06,ALPES-MARITIMES,6,Ecologistes,5150.0
1,06,ALPES-MARITIMES,6,Extrême droite,0.0
1,06,ALPES-MARITIMES,6,Extrême gauche,995.0
1,06,ALPES-MARITIMES,6,Front Autogestionnaire,1800.0
1,06,ALPES-MARITIMES,6,Gaullistes d'opposition,1016.0
1,06,ALPES-MARITIMES,6,Parti Socialiste-Mouvement des Radicaux de Gauche,19891.0
1,06,ALPES-MARITIMES,6,Parti communiste,22594.0
1,06,ALPES-MARITIMES,6,Rassemblement Pour la République,52563.0
1,06,ALPES-MARITIMES,6,Union pour la Démocratie Française,0.0
1,06,ALPES-MARITIMES,6,abstentions,22267.0
1,06,ALPES-MARITIMES,6,blancs_nuls,2097.0
1,07,ARDECHE,1,Divers droite,0.0
1,07,ARDECHE,1,Divers gauche,1000.0
1,07,ARDECHE,1,Ecologistes,2397.0
1,07,ARDECHE,1,Extrême droite,0.0
1,07,ARDECHE,1,Extrême gauche,790.0
1,07,ARDECHE,1,Front Autogestionnaire,0.0
1,07,ARDECHE,1,Gaullistes d'opposition,323.0
1,07,ARDECHE,1,Parti Socialiste-Mouvement des Radicaux de Gauche,10962.0
1,07,ARDECHE,1,Parti communiste,13637.0
1,07,ARDECHE,1,Rassemblement Pour la République,8443.0
1,07,ARDECHE,1,Union pour la Démocratie Française,16206.0
1,07,ARDECHE,1,abstentions,10242.0
1,07,ARDECHE,1,blancs_nuls,865.0
1,07,ARDECHE,2,Divers droite,0.0
1,07,ARDECHE,2,Divers gauche,0.0
1,07,ARDECHE,2,Ecologistes,3264.0
1,07,ARDECHE,2,Extrême droite,0.0
1,07,ARDECHE,2,Extrême gauche,1167.0
1,07,ARDECHE,2,Front Autogestionnaire,0.0
1,07,ARDECHE,2,Gaullistes d'opposition,0.0
1,07,ARDECHE,2,Parti Socialiste-Mouvement des Radicaux de Gauche,14929.0
1,07,ARDECHE,2,Parti communiste,7300.0
1,07,ARDECHE,2,Rassemblement Pour la République,0.0
1,07,ARDECHE,2,Union pour la Démocratie Française,29513.0
1,07,ARDECHE,2,abstentions,10266.0
1,07,ARDECHE,2,blancs_nuls,931.0
1,07,ARDECHE,3,Divers droite,0.0
1,07,ARDECHE,3,Divers gauche,2029.0
1,07,ARDECHE,3,Ecologistes,0.0
1,07,ARDECHE,3,Extrême droite,271.0
1,07,ARDECHE,3,Extrême gauche,786.0
1,07,ARDECHE,3,Front Autogestionnaire,0.0
1,07,ARDECHE,3,Gaullistes d'opposition,0.0
1,07,ARDECHE,3,Parti Socialiste-Mouvement des Radicaux de Gauche,8770.0
1,07,ARDECHE,3,Parti communiste,9042.0
1,07,ARDECHE,3,Rassemblement Pour la République,11559.0
1,07,ARDECHE,3,Union pour la Démocratie Française,13299.0
1,07,ARDECHE,3,abstentions,10198.0
1,07,ARDECHE,3,blancs_nuls,724.0
1,08,ARDENNES,1,Divers droite,2343.0
1,08,ARDENNES,1,Divers gauche,0.0
1,08,ARDENNES,1,Ecologistes,0.0
1,08,ARDENNES,1,Extrême droite,0.0
1,08,ARDENNES,1,Extrême gauche,1546.0
1,08,ARDENNES,1,Front Autogestionnaire,0.0
1,08,ARDENNES,1,Gaullistes d'opposition,0.0
1,08,ARDENNES,1,Parti Socialiste-Mouvement des Radicaux de Gauche,13054.0
1,08,ARDENNES,1,Parti communiste,13774.0
1,08,ARDENNES,1,Rassemblement Pour la République,11469.0
1,08,ARDENNES,1,Union pour la Démocratie Française,9769.0
1,08,ARDENNES,1,abstentions,9843.0
1,08,ARDENNES,1,blancs_nuls,1039.0
1,08,ARDENNES,2,Divers droite,0.0
1,08,ARDENNES,2,Divers gauche,0.0
1,08,ARDENNES,2,Ecologistes,1557.0
1,08,ARDENNES,2,Extrême droite,0.0
1,08,ARDENNES,2,Extrême gauche,1160.0
1,08,ARDENNES,2,Front Autogestionnaire,0.0
1,08,ARDENNES,2,Gaullistes d'opposition,345.0
1,08,ARDENNES,2,Parti Socialiste-Mouvement des Radicaux de Gauche,14552.0
1,08,ARDENNES,2,Parti communiste,16759.0
1,08,ARDENNES,2,Rassemblement Pour la République,11713.0
1,08,ARDENNES,2,Union pour la Démocratie Française,8847.0
1,08,ARDENNES,2,abstentions,10069.0
1,08,ARDENNES,2,blancs_nuls,1064.0
1,08,ARDENNES,3,Divers droite,749.0
1,08,ARDENNES,3,Divers gauche,0.0
1,08,ARDENNES,3,Ecologistes,0.0
1,08,ARDENNES,3,Extrême droite,0.0
1,08,ARDENNES,3,Extrême gauche,1470.0
1,08,ARDENNES,3,Front Autogestionnaire,1390.0
1,08,ARDENNES,3,Gaullistes d'opposition,0.0
1,08,ARDENNES,3,Parti Socialiste-Mouvement des Radicaux de Gauche,13586.0
1,08,ARDENNES,3,Parti communiste,9411.0
1,08,ARDENNES,3,Rassemblement Pour la République,23925.0
1,08,ARDENNES,3,Union pour la Démocratie Française,0.0
1,08,ARDENNES,3,abstentions,8439.0
1,08,ARDENNES,3,blancs_nuls,992.0
1,09,ARIEGE,1,Divers droite,330.0
1,09,ARIEGE,1,Divers gauche,1241.0
1,09,ARIEGE,1,Ecologistes,0.0
1,09,ARIEGE,1,Extrême droite,0.0
1,09,ARIEGE,1,Extrême gauche,886.0
1,09,ARIEGE,1,Front Autogestionnaire,0.0
1,09,ARIEGE,1,Gaullistes d'opposition,0.0
1,09,ARIEGE,1,Parti Socialiste-Mouvement des Radicaux de Gauche,14626.0
1,09,ARIEGE,1,Parti communiste,11510.0
1,09,ARIEGE,1,Rassemblement Pour la République,6950.0
1,09,ARIEGE,1,Union pour la Démocratie Française,6564.0
1,09,ARIEGE,1,abstentions,8690.0
1,09,ARIEGE,1,blancs_nuls,939.0
1,09,ARIEGE,2,Divers droite,0.0
1,09,ARIEGE,2,Divers gauche,0.0
1,09,ARIEGE,2,Ecologistes,0.0
1,09,ARIEGE,2,Extrême droite,0.0
1,09,ARIEGE,2,Extrême gauche,1156.0
1,09,ARIEGE,2,Front Autogestionnaire,0.0
1,09,ARIEGE,2,Gaullistes d'opposition,0.0
1,09,ARIEGE,2,Parti Socialiste-Mouvement des Radicaux de Gauche,18411.0
1,09,ARIEGE,2,Parti communiste,9970.0
1,09,ARIEGE,2,Rassemblement Pour la République,12619.0
1,09,ARIEGE,2,Union pour la Démocratie Française,0.0
1,09,ARIEGE,2,abstentions,10428.0
1,09,ARIEGE,2,blancs_nuls,1181.0
1,10,AUBE,1,Divers droite,794.0
1,10,AUBE,1,Divers gauche,0.0
1,10,AUBE,1,Ecologistes,0.0
1,10,AUBE,1,Extrême droite,0.0
1,10,AUBE,1,Extrême gauche,1445.0
1,10,AUBE,1,Front Autogestionnaire,0.0
1,10,AUBE,1,Gaullistes d'opposition,1259.0
1,10,AUBE,1,Parti Socialiste-Mouvement des Radicaux de Gauche,12542.0
1,10,AUBE,1,Parti communiste,6777.0
1,10,AUBE,1,Rassemblement Pour la République,0.0
1,10,AUBE,1,Union pour la Démocratie Française,20679.0
1,10,AUBE,1,abstentions,8045.0
1,10,AUBE,1,blancs_nuls,950.0
1,10,AUBE,2,Divers droite,0.0
1,10,AUBE,2,Divers gauche,0.0
1,10,AUBE,2,Ecologistes,0.0
1,10,AUBE,2,Extrême droite,0.0
1,10,AUBE,2,Extrême gauche,2077.0
1,10,AUBE,2,Front Autogestionnaire,0.0
1,10,AUBE,2,Gaullistes d'opposition,0.0
1,10,AUBE,2,Parti Socialiste-Mouvement des Radicaux de Gauche,13368.0
1,10,AUBE,2,Parti communiste,8985.0
1,10,AUBE,2,Rassemblement Pour la République,27248.0
1,10,AUBE,2,Union pour la Démocratie Française,0.0
1,10,AUBE,2,abstentions,10056.0
1,10,AUBE,2,blancs_nuls,1157.0
1,10,AUBE,3,Divers droite,1051.0
1,10,AUBE,3,Divers gauche,707.0
1,10,AUBE,3,Ecologistes,0.0
1,10,AUBE,3,Extrême droite,0.0
1,10,AUBE,3,Extrême gauche,884.0
1,10,AUBE,3,Front Autogestionnaire,757.0
1,10,AUBE,3,Gaullistes d'opposition,1168.0
1,10,AUBE,3,Parti Socialiste-Mouvement des Radicaux de Gauche,10692.0
1,10,AUBE,3,Parti communiste,13257.0
1,10,AUBE,3,Rassemblement Pour la République,4714.0
1,10,AUBE,3,Union pour la Démocratie Française,21998.0
1,10,AUBE,3,abstentions,12329.0
1,10,AUBE,3,blancs_nuls,1001.0
1,11,AUDE,1,Divers droite,662.0
1,11,AUDE,1,Divers gauche,0.0
1,11,AUDE,1,Ecologistes,0.0
1,11,AUDE,1,Extrême droite,0.0
1,11,AUDE,1,Extrême gauche,1300.0
1,11,AUDE,1,Front Autogestionnaire,0.0
1,11,AUDE,1,Gaullistes d'opposition,0.0
1,11,AUDE,1,Parti Socialiste-Mouvement des Radicaux de Gauche,17662.0
1,11,AUDE,1,Parti communiste,16500.0
1,11,AUDE,1,Rassemblement Pour la République,13413.0
1,11,AUDE,1,Union pour la Démocratie Française,6057.0
1,11,AUDE,1,abstentions,10712.0
1,11,AUDE,1,blancs_nuls,1344.0
1,11,AUDE,2,Divers droite,1219.0
1,11,AUDE,2,Divers gauche,4861.0
1,11,AUDE,2,Ecologistes,0.0
1,11,AUDE,2,Extrême droite,0.0
1,11,AUDE,2,Extrême gauche,1131.0
1,11,AUDE,2,Front Autogestionnaire,0.0
1,11,AUDE,2,Gaullistes d'opposition,0.0
1,11,AUDE,2,Parti Socialiste-Mouvement des Radicaux de Gauche,19577.0
1,11,AUDE,2,Parti communiste,17499.0
1,11,AUDE,2,Rassemblement Pour la République,8751.0
1,11,AUDE,2,Union pour la Démocratie Française,9051.0
1,11,AUDE,2,abstentions,10857.0
1,11,AUDE,2,blancs_nuls,1512.0
1,11,AUDE,3,Divers droite,0.0
1,11,AUDE,3,Divers gauche,0.0
1,11,AUDE,3,Ecologistes,0.0
1,11,AUDE,3,Extrême droite,0.0
1,11,AUDE,3,Extrême gauche,898.0
1,11,AUDE,3,Front Autogestionnaire,0.0
1,11,AUDE,3,Gaullistes d'opposition,0.0
1,11,AUDE,3,Parti Socialiste-Mouvement des Radicaux de Gauche,19125.0
1,11,AUDE,3,Parti communiste,9457.0
1,11,AUDE,3,Rassemblement Pour la République,16041.0
1,11,AUDE,3,Union pour la Démocratie Française,4147.0
1,11,AUDE,3,abstentions,8029.0
1,11,AUDE,3,blancs_nuls,1108.0
1,12,AVEYRON,1,Divers droite,0.0
1,12,AVEYRON,1,Divers gauche,0.0
1,12,AVEYRON,1,Ecologistes,0.0
1,12,AVEYRON,1,Extrême droite,0.0
1,12,AVEYRON,1,Extrême gauche,1921.0
1,12,AVEYRON,1,Front Autogestionnaire,0.0
1,12,AVEYRON,1,Gaullistes d'opposition,0.0
1,12,AVEYRON,1,Parti Socialiste-Mouvement des Radicaux de Gauche,13299.0
1,12,AVEYRON,1,Parti communiste,5075.0
1,12,AVEYRON,1,Rassemblement Pour la République,0.0
1,12,AVEYRON,1,Union pour la Démocratie Française,39454.0
1,12,AVEYRON,1,abstentions,11501.0
1,12,AVEYRON,1,blancs_nuls,1479.0
1,12,AVEYRON,2,Divers droite,0.0
1,12,AVEYRON,2,Divers gauche,1011.0
1,12,AVEYRON,2,Ecologistes,0.0
1,12,AVEYRON,2,Extrême droite,0.0
1,12,AVEYRON,2,Extrême gauche,1418.0
1,12,AVEYRON,2,Front Autogestionnaire,0.0
1,12,AVEYRON,2,Gaullistes d'opposition,0.0
1,12,AVEYRON,2,Parti Socialiste-Mouvement des Radicaux de Gauche,24427.0
1,12,AVEYRON,2,Parti communiste,8314.0
1,12,AVEYRON,2,Rassemblement Pour la République,0.0
1,12,AVEYRON,2,Union pour la Démocratie Française,18210.0
1,12,AVEYRON,2,abstentions,9277.0
