tour,code_departement,departement,circonscription,nuance,voix
1,02,AISNE,2,Divers Union des Républicains de Progrès,0.0
1,02,AISNE,2,Divers droite,11184.0
1,02,AISNE,2,Divers gauche,0.0
1,02,AISNE,2,Divers gaullistes,0.0
1,02,AISNE,2,Divers réformateurs,4910.0
1,02,AISNE,2,Extrême droite,0.0
1,02,AISNE,2,Ligue Communiste Révolutionaire,0.0
1,02,AISNE,2,Lutte Ouvrière,0.0
1,02,AISNE,2,Mouvement des Radicaux de Gauche,0.0
1,02,AISNE,2,Organisation Communiste Révolutionaire,0.0
1,02,AISNE,2,Parti Socialiste,10526.0
1,02,AISNE,2,Parti Socialiste Unifié,1640.0
1,02,AISNE,2,Parti communiste,18710.0
1,02,AISNE,2,Radicaux réformateurs,0.0
1,02,AISNE,2,Républicains Indépendants,0.0
1,02,AISNE,2,Républicains Indépendants-Union des Républicains de Progrès,0.0
1,02,AISNE,2,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,12957.0
1,02,AISNE,2,Union des Démocrates pour la Vème République,0.0
1,02,AISNE,2,abstentions,10447.0
1,02,AISNE,2,blancs_nuls,1548.0
1,02,AISNE,3,Centre Démocrate-Union des Républicains de Progrès,0.0
1,02,AISNE,3,Centre Démocratie et Progrès,0.0
1,02,AISNE,3,Divers Union des Républicains de Progrès,0.0
1,02,AISNE,3,Divers droite,1024.0
1,02,AISNE,3,Divers gauche,0.0
1,02,AISNE,3,Divers gaullistes,1939.0
1,02,AISNE,3,Divers réformateurs,4434.0
1,02,AISNE,3,Extrême droite,0.0
1,02,AISNE,3,Ligue Communiste Révolutionaire,0.0
1,02,AISNE,3,Lutte Ouvrière,0.0
1,02,AISNE,3,Mouvement des Radicaux de Gauche,0.0
1,02,AISNE,3,Organisation Communiste Révolutionaire,0.0
1,02,AISNE,3,Parti Socialiste,15511.0
1,02,AISNE,3,Parti Socialiste Unifié,0.0
1,02,AISNE,3,Parti communiste,8964.0
1,02,AISNE,3,Radicaux réformateurs,0.0
1,02,AISNE,3,Républicains Indépendants,0.0
1,02,AISNE,3,Républicains Indépendants-Union des Républicains de Progrès,0.0
1,02,AISNE,3,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,8377.0
1,02,AISNE,3,Union des Démocrates pour la Vème République,0.0
1,02,AISNE,3,abstentions,6928.0
1,02,AISNE,3,blancs_nuls,848.0
1,02,AISNE,4,Centre Démocrate-Union des Républicains de Progrès,0.0
1,02,AISNE,4,Centre Démocratie et Progrès,0.0
1,02,AISNE,4,Divers Union des Républicains de Progrès,0.0
1,02,AISNE,4,Divers droite,1193.0
1,02,AISNE,4,Divers gauche,0.0
1,02,AISNE,4,Divers gaullistes,0.0
1,02,AISNE,4,Divers réformateurs,6060.0
1,02,AISNE,4,Extrême droite,0.0
1,02,AISNE,4,Ligue Communiste Révolutionaire,0.0
1,02,AISNE,4,Lutte Ouvrière,0.0
1,02,AISNE,4,Mouvement des Radicaux de Gauche,0.0
1,02,AISNE,4,Organisation Communiste Révolutionaire,0.0
1,02,AISNE,4,Parti Socialiste,10255.0
1,02,AISNE,4,Parti Socialiste Unifié,1334.0
1,02,AISNE,4,Parti communiste,13473.0
1,02,AISNE,4,Radicaux réformateurs,0.0
1,02,AISNE,4,Républicains Indépendants,0.0
1,02,AISNE,4,Républicains Indépendants-Union des Républicains de Progrès,0.0
1,02,AISNE,4,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,14502.0
1,02,AISNE,4,Union des Démocrates pour la Vème République,0.0
1,02,AISNE,4,abstentions,7948.0
1,02,AISNE,4,blancs_nuls,1042.0
1,02,AISNE,5,Centre Démocrate-Union des Républicains de Progrès,0.0
1,02,AISNE,5,Centre Démocratie et Progrès,0.0
1,02,AISNE,5,Divers Union des Républicains de Progrès,0.0
1,02,AISNE,5,Divers droite,0.0
1,02,AISNE,5,Divers gauche,0.0
1,02,AISNE,5,Divers gaullistes,0.0
1,02,AISNE,5,Divers réformateurs,24650.0
1,02,AISNE,5,Extrême droite,0.0
1,02,AISNE,5,Ligue Communiste Révolutionaire,0.0
1,02,AISNE,5,Lutte Ouvrière,0.0
1,02,AISNE,5,Mouvement des Radicaux de Gauche,0.0
1,02,AISNE,5,Organisation Communiste Révolutionaire,0.0
1,02,AISNE,5,Parti Socialiste,8493.0
1,02,AISNE,5,Parti Socialiste Unifié,0.0
1,02,AISNE,5,Parti communiste,17827.0
1,02,AISNE,5,Radicaux réformateurs,0.0
1,02,AISNE,5,Républicains Indépendants,0.0
1,02,AISNE,5,Républicains Indépendants-Union des Républicains de Progrès,0.0
1,02,AISNE,5,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,9455.0
1,02,AISNE,5,Union des Démocrates pour la Vème République,0.0
1,02,AISNE,5,abstentions,11784.0
1,02,AISNE,5,blancs_nuls,995.0
1,03,ALLIER,1,Centre Démocrate-Union des Républicains de Progrès,0.0
1,03,ALLIER,1,Centre Démocratie et Progrès,0.0
1,03,ALLIER,1,Divers Union des Républicains de Progrès,0.0
1,03,ALLIER,1,Divers droite,0.0
1,03,ALLIER,1,Divers gauche,0.0
1,03,ALLIER,1,Divers gaullistes,0.0
1,03,ALLIER,1,Divers réformateurs,0.0
1,03,ALLIER,1,Extrême droite,0.0
1,03,ALLIER,1,Ligue Communiste Révolutionaire,0.0
1,03,ALLIER,1,Lutte Ouvrière,1079.0
1,03,ALLIER,1,Mouvement des Radicaux de Gauche,0.0
1,03,ALLIER,1,Organisation Communiste Révolutionaire,0.0
1,03,ALLIER,1,Parti Socialiste,10031.0
1,03,ALLIER,1,Parti Socialiste Unifié,0.0
1,03,ALLIER,1,Parti communiste,11300.0
1,03,ALLIER,1,Radicaux réformateurs,3576.0
1,03,ALLIER,1,Républicains Indépendants,0.0
1,03,ALLIER,1,Républicains Indépendants-Union des Républicains de Progrès,0.0
1,03,ALLIER,1,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,17619.0
1,03,ALLIER,1,Union des Démocrates pour la Vème République,0.0
1,03,ALLIER,1,abstentions,11217.0
1,03,ALLIER,1,blancs_nuls,1070.0
1,03,ALLIER,2,Centre Démocrate-Union des Républicains de Progrès,0.0
1,03,ALLIER,2,Centre Démocratie et Progrès,0.0
1,03,ALLIER,2,Divers Union des Républicains de Progrès,0.0
1,03,ALLIER,2,Divers droite,17703.0
1,03,ALLIER,2,Divers gauche,0.0
1,03,ALLIER,2,Divers gaullistes,0.0
1,03,ALLIER,2,Divers réformateurs,0.0
1,03,ALLIER,2,Extrême droite,0.0
1,03,ALLIER,2,Ligue Communiste Révolutionaire,0.0
1,03,ALLIER,2,Lutte Ouvrière,1263.0
1,03,ALLIER,2,Mouvement des Radicaux de Gauche,0.0
1,03,ALLIER,2,Organisation Communiste Révolutionaire,0.0
1,03,ALLIER,2,Parti Socialiste,7696.0
1,03,ALLIER,2,Parti Socialiste Unifié,0.0
1,03,ALLIER,2,Parti communiste,18885.0
1,03,ALLIER,2,Radicaux réformateurs,0.0
1,03,ALLIER,2,Républicains Indépendants,0.0
1,03,ALLIER,2,Républicains Indépendants-Union des Républicains de Progrès,6613.0
1,03,ALLIER,2,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,0.0
1,03,ALLIER,2,Union des Démocrates pour la Vème République,0.0
1,03,ALLIER,2,abstentions,11518.0
1,03,ALLIER,2,blancs_nuls,961.0
1,03,ALLIER,3,Centre Démocrate-Union des Républicains de Progrès,0.0
1,03,ALLIER,3,Centre Démocratie et Progrès,0.0
1,03,ALLIER,3,Divers Union des Républicains de Progrès,0.0
1,03,ALLIER,3,Divers droite,5859.0
1,03,ALLIER,3,Divers gauche,0.0
1,03,ALLIER,3,Divers gaullistes,0.0
1,03,ALLIER,3,Divers réformateurs,0.0
1,03,ALLIER,3,Extrême droite,0.0
1,03,ALLIER,3,Ligue Communiste Révolutionaire,0.0
1,03,ALLIER,3,Lutte Ouvrière,1377.0
1,03,ALLIER,3,Mouvement des Radicaux de Gauche,0.0
1,03,ALLIER,3,Organisation Communiste Révolutionaire,0.0
1,03,ALLIER,3,Parti Socialiste,7554.0
1,03,ALLIER,3,Parti Socialiste Unifié,0.0
1,03,ALLIER,3,Parti communiste,15988.0
1,03,ALLIER,3,Radicaux réformateurs,0.0
1,03,ALLIER,3,Républicains Indépendants,0.0
1,03,ALLIER,3,Républicains Indépendants-Union des Républicains de Progrès,0.0
1,03,ALLIER,3,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,12412.0
1,03,ALLIER,3,Union des Démocrates pour la Vème République,0.0
1,03,ALLIER,3,abstentions,10610.0
1,03,ALLIER,3,blancs_nuls,949.0
1,03,ALLIER,4,Centre Démocrate-Union des Républicains de Progrès,0.0
1,03,ALLIER,4,Centre Démocratie et Progrès,0.0
1,03,ALLIER,4,Divers Union des Républicains de Progrès,0.0
1,03,ALLIER,4,Divers droite,0.0
1,03,ALLIER,4,Divers gauche,0.0
1,03,ALLIER,4,Divers gaullistes,0.0
1,03,ALLIER,4,Divers réformateurs,0.0
1,03,ALLIER,4,Extrême droite,0.0
1,03,ALLIER,4,Ligue Communiste Révolutionaire,0.0
1,03,ALLIER,4,Lutte Ouvrière,0.0
1,03,ALLIER,4,Mouvement des Radicaux de Gauche,0.0
1,03,ALLIER,4,Organisation Communiste Révolutionaire,0.0
1,03,ALLIER,4,Parti Socialiste,6175.0
1,03,ALLIER,4,Parti Socialiste Unifié,0.0
1,03,ALLIER,4,Parti communiste,12165.0
1,03,ALLIER,4,Radicaux réformateurs,23912.0
1,03,ALLIER,4,Républicains Indépendants,0.0
1,03,ALLIER,4,Républicains Indépendants-Union des Républicains de Progrès,0.0
1,03,ALLIER,4,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,11175.0
1,03,ALLIER,4,Union des Démocrates pour la Vème République,0.0
1,03,ALLIER,4,abstentions,13741.0
1,03,ALLIER,4,blancs_nuls,1201.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Centre Démocrate-Union des Républicains de Progrès,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Centre Démocratie et Progrès,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Divers Union des Républicains de Progrès,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Divers droite,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Divers gauche,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Divers gaullistes,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Divers réformateurs,2526.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Extrême droite,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Ligue Communiste Révolutionaire,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Lutte Ouvrière,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Mouvement des Radicaux de Gauche,8049.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Organisation Communiste Révolutionaire,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Parti Socialiste,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Parti Socialiste Unifié,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Parti communiste,7207.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Radicaux réformateurs,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Républicains Indépendants,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Républicains Indépendants-Union des Républicains de Progrès,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,8897.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Union des Démocrates pour la Vème République,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,abstentions,6396.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,blancs_nuls,710.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Centre Démocrate-Union des Républicains de Progrès,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Centre Démocratie et Progrès,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Divers Union des Républicains de Progrès,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Divers droite,732.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Divers gauche,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Divers gaullistes,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Divers réformateurs,1799.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Extrême droite,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Ligue Communiste Révolutionaire,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Lutte Ouvrière,614.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Mouvement des Radicaux de Gauche,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Organisation Communiste Révolutionaire,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Parti Socialiste,8677.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Parti Socialiste Unifié,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Parti communiste,7957.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Radicaux réformateurs,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Républicains Indépendants,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Républicains Indépendants-Union des Républicains de Progrès,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,9140.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Union des Démocrates pour la Vème République,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,abstentions,6312.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,blancs_nuls,584.0
1,05,HAUTES-ALPES,1,Centre Démocrate-Union des Républicains de Progrès,11983.0
1,05,HAUTES-ALPES,1,Centre Démocratie et Progrès,0.0
1,05,HAUTES-ALPES,1,Divers Union des Républicains de Progrès,0.0
1,05,HAUTES-ALPES,1,Divers droite,0.0
1,05,HAUTES-ALPES,1,Divers gauche,0.0
1,05,HAUTES-ALPES,1,Divers gaullistes,0.0
1,05,HAUTES-ALPES,1,Divers réformateurs,2555.0
1,05,HAUTES-ALPES,1,Extrême droite,0.0
1,05,HAUTES-ALPES,1,Ligue Communiste Révolutionaire,0.0
1,05,HAUTES-ALPES,1,Lutte Ouvrière,533.0
1,05,HAUTES-ALPES,1,Mouvement des Radicaux de Gauche,6984.0
1,05,HAUTES-ALPES,1,Organisation Communiste Révolutionaire,0.0
1,05,HAUTES-ALPES,1,Parti Socialiste,0.0
1,05,HAUTES-ALPES,1,Parti Socialiste Unifié,0.0
1,05,HAUTES-ALPES,1,Parti communiste,5276.0
1,05,HAUTES-ALPES,1,Radicaux réformateurs,0.0
1,05,HAUTES-ALPES,1,Républicains Indépendants,0.0
1,05,HAUTES-ALPES,1,Républicains Indépendants-Union des Républicains de Progrès,0.0
1,05,HAUTES-ALPES,1,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,0.0
1,05,HAUTES-ALPES,1,Union des Démocrates pour la Vème République,0.0
1,05,HAUTES-ALPES,1,abstentions,6394.0
1,05,HAUTES-ALPES,1,blancs_nuls,616.0
1,05,HAUTES-ALPES,2,Centre Démocrate-Union des Républicains de Progrès,0.0
1,05,HAUTES-ALPES,2,Centre Démocratie et Progrès,0.0
1,05,HAUTES-ALPES,2,Divers Union des Républicains de Progrès,0.0
1,05,HAUTES-ALPES,2,Divers droite,0.0
1,05,HAUTES-ALPES,2,Divers gauche,0.0
1,05,HAUTES-ALPES,2,Divers gaullistes,0.0
1,05,HAUTES-ALPES,2,Divers réformateurs,3220.0
1,05,HAUTES-ALPES,2,Extrême droite,0.0
1,05,HAUTES-ALPES,2,Ligue Communiste Révolutionaire,0.0
1,05,HAUTES-ALPES,2,Lutte Ouvrière,0.0
1,05,HAUTES-ALPES,2,Mouvement des Radicaux de Gauche,0.0
1,05,HAUTES-ALPES,2,Organisation Communiste Révolutionaire,0.0
1,05,HAUTES-ALPES,2,Parti Socialiste,2938.0
1,05,HAUTES-ALPES,2,Parti Socialiste Unifié,0.0
1,05,HAUTES-ALPES,2,Parti communiste,5043.0
1,05,HAUTES-ALPES,2,Radicaux réformateurs,0.0
1,05,HAUTES-ALPES,2,Républicains Indépendants,0.0
1,05,HAUTES-ALPES,2,Républicains Indépendants-Union des Républicains de Progrès,9675.0
1,05,HAUTES-ALPES,2,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,0.0
1,05,HAUTES-ALPES,2,Union des Démocrates pour la Vème République,0.0
1,05,HAUTES-ALPES,2,abstentions,6356.0
1,05,HAUTES-ALPES,2,blancs_nuls,543.0
1,06,ALPES-MARITIMES,1,Centre Démocrate-Union des Républicains de Progrès,0.0
1,06,ALPES-MARITIMES,1,Centre Démocratie et Progrès,0.0
1,06,ALPES-MARITIMES,1,Divers Union des Républicains de Progrès,0.0
1,06,ALPES-MARITIMES,1,Divers droite,1891.0
1,06,ALPES-MARITIMES,1,Divers gauche,0.0
1,06,ALPES-MARITIMES,1,Divers gaullistes,1251.0
1,06,ALPES-MARITIMES,1,Divers réformateurs,0.0
1,06,ALPES-MARITIMES,1,Extrême droite,1253.0
1,06,ALPES-MARITIMES,1,Ligue Communiste Révolutionaire,0.0
1,06,ALPES-MARITIMES,1,Lutte Ouvrière,539.0
1,06,ALPES-MARITIMES,1,Mouvement des Radicaux de Gauche,0.0
1,06,ALPES-MARITIMES,1,Organisation Communiste Révolutionaire,0.0
1,06,ALPES-MARITIMES,1,Parti Socialiste,3949.0
1,06,ALPES-MARITIMES,1,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,1,Parti communiste,17059.0
1,06,ALPES-MARITIMES,1,Radicaux réformateurs,6348.0
1,06,ALPES-MARITIMES,1,Républicains Indépendants,5415.0
1,06,ALPES-MARITIMES,1,Républicains Indépendants-Union des Républicains de Progrès,0.0
1,06,ALPES-MARITIMES,1,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,8736.0
1,06,ALPES-MARITIMES,1,Union des Démocrates pour la Vème République,0.0
1,06,ALPES-MARITIMES,1,abstentions,9884.0
1,06,ALPES-MARITIMES,1,blancs_nuls,1434.0
1,06,ALPES-MARITIMES,2,Centre Démocrate-Union des Républicains de Progrès,0.0
1,06,ALPES-MARITIMES,2,Centre Démocratie et Progrès,0.0
1,06,ALPES-MARITIMES,2,Divers Union des Républicains de Progrès,0.0
1,06,ALPES-MARITIMES,2,Divers droite,0.0
1,06,ALPES-MARITIMES,2,Divers gauche,0.0
1,06,ALPES-MARITIMES,2,Divers gaullistes,0.0
1,06,ALPES-MARITIMES,2,Divers réformateurs,20378.0
1,06,ALPES-MARITIMES,2,Extrême droite,2172.0
1,06,ALPES-MARITIMES,2,Ligue Communiste Révolutionaire,1620.0
1,06,ALPES-MARITIMES,2,Lutte Ouvrière,0.0
1,06,ALPES-MARITIMES,2,Mouvement des Radicaux de Gauche,0.0
1,06,ALPES-MARITIMES,2,Organisation Communiste Révolutionaire,0.0
1,06,ALPES-MARITIMES,2,Parti Socialiste,8190.0
1,06,ALPES-MARITIMES,2,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,2,Parti communiste,10053.0
1,06,ALPES-MARITIMES,2,Radicaux réformateurs,0.0
1,06,ALPES-MARITIMES,2,Républicains Indépendants,0.0
1,06,ALPES-MARITIMES,2,Républicains Indépendants-Union des Républicains de Progrès,15949.0
1,06,ALPES-MARITIMES,2,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,0.0
1,06,ALPES-MARITIMES,2,Union des Démocrates pour la Vème République,0.0
1,06,ALPES-MARITIMES,2,abstentions,12699.0
1,06,ALPES-MARITIMES,2,blancs_nuls,1225.0
1,06,ALPES-MARITIMES,3,Centre Démocrate-Union des Républicains de Progrès,0.0
1,06,ALPES-MARITIMES,3,Centre Démocratie et Progrès,0.0
1,06,ALPES-MARITIMES,3,Divers Union des Républicains de Progrès,0.0
1,06,ALPES-MARITIMES,3,Divers droite,1352.0
1,06,ALPES-MARITIMES,3,Divers gauche,0.0
1,06,ALPES-MARITIMES,3,Divers gaullistes,0.0
1,06,ALPES-MARITIMES,3,Divers réformateurs,12838.0
1,06,ALPES-MARITIMES,3,Extrême droite,0.0
1,06,ALPES-MARITIMES,3,Ligue Communiste Révolutionaire,0.0
1,06,ALPES-MARITIMES,3,Lutte Ouvrière,0.0
1,06,ALPES-MARITIMES,3,Mouvement des Radicaux de Gauche,0.0
1,06,ALPES-MARITIMES,3,Organisation Communiste Révolutionaire,0.0
1,06,ALPES-MARITIMES,3,Parti Socialiste,10588.0
1,06,ALPES-MARITIMES,3,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,3,Parti communiste,17015.0
1,06,ALPES-MARITIMES,3,Radicaux réformateurs,0.0
1,06,ALPES-MARITIMES,3,Républicains Indépendants,0.0
1,06,ALPES-MARITIMES,3,Républicains Indépendants-Union des Républicains de Progrès,20196.0
1,06,ALPES-MARITIMES,3,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,0.0
1,06,ALPES-MARITIMES,3,Union des Démocrates pour la Vème République,0.0
1,06,ALPES-MARITIMES,3,abstentions,15211.0
1,06,ALPES-MARITIMES,3,blancs_nuls,1555.0
1,06,ALPES-MARITIMES,4,Centre Démocrate-Union des Républicains de Progrès,0.0
1,06,ALPES-MARITIMES,4,Centre Démocratie et Progrès,0.0
1,06,ALPES-MARITIMES,4,Divers Union des Républicains de Progrès,0.0
1,06,ALPES-MARITIMES,4,Divers droite,1073.0
1,06,ALPES-MARITIMES,4,Divers gauche,0.0
1,06,ALPES-MARITIMES,4,Divers gaullistes,0.0
1,06,ALPES-MARITIMES,4,Divers réformateurs,10664.0
1,06,ALPES-MARITIMES,4,Extrême droite,0.0
1,06,ALPES-MARITIMES,4,Ligue Communiste Révolutionaire,0.0
1,06,ALPES-MARITIMES,4,Lutte Ouvrière,0.0
1,06,ALPES-MARITIMES,4,Mouvement des Radicaux de Gauche,0.0
1,06,ALPES-MARITIMES,4,Organisation Communiste Révolutionaire,0.0
1,06,ALPES-MARITIMES,4,Parti Socialiste,5393.0
1,06,ALPES-MARITIMES,4,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,4,Parti communiste,18801.0
1,06,ALPES-MARITIMES,4,Radicaux réformateurs,0.0
1,06,ALPES-MARITIMES,4,Républicains Indépendants,0.0
1,06,ALPES-MARITIMES,4,Républicains Indépendants-Union des Républicains de Progrès,0.0
1,06,ALPES-MARITIMES,4,Union Des Démocrates pour la Vème République-Union des Républicains de Progrès,18876.0
1,06,ALPES-MARITIMES,4,Union des Démocrates pour la Vème République,0.0
1,06,ALPES-MARITIMES,4,abstentions,12875.0
