tour,code_departement,departement,circonscription,nuance,voix
1,02,AISNE,5,Centre National des Indépendants,0.0
1,02,AISNE,5,Divers,0.0
1,02,AISNE,5,Divers extrême droite,0.0
1,02,AISNE,5,Divers extrême gauche,0.0
1,02,AISNE,5,Divers gaullistes,0.0
1,02,AISNE,5,Modérés,0.0
1,02,AISNE,5,Mouvement Républicain Populaire,0.0
1,02,AISNE,5,"Mouvement Républicain Populaire, Vème République",0.0
1,02,AISNE,5,Parti Socialiste Unifié,0.0
1,02,AISNE,5,Parti communiste,10038.0
1,02,AISNE,5,Poujadiste,0.0
1,02,AISNE,5,Radicaux centristes,19078.0
1,02,AISNE,5,Radicaux socialistes,0.0
1,02,AISNE,5,"Républicains Indépendants,Vème République",0.0
1,02,AISNE,5,Section Française de l'Internationale Ouvrière,9670.0
1,02,AISNE,5,"Union pour la Nouvelle République, Union Pour le Travail",9151.0
1,02,AISNE,5,abstentions,16627.0
1,02,AISNE,5,blancs_nuls,825.0
1,03,ALLIER,1,Centre National des Indépendants,0.0
1,03,ALLIER,1,Divers,0.0
1,03,ALLIER,1,Divers extrême droite,0.0
1,03,ALLIER,1,Divers extrême gauche,0.0
1,03,ALLIER,1,Divers gaullistes,0.0
1,03,ALLIER,1,Modérés,7203.0
1,03,ALLIER,1,Mouvement Républicain Populaire,1436.0
1,03,ALLIER,1,"Mouvement Républicain Populaire, Vème République",0.0
1,03,ALLIER,1,Parti Socialiste Unifié,0.0
1,03,ALLIER,1,Parti communiste,9192.0
1,03,ALLIER,1,Poujadiste,0.0
1,03,ALLIER,1,Radicaux centristes,0.0
1,03,ALLIER,1,Radicaux socialistes,1937.0
1,03,ALLIER,1,"Républicains Indépendants,Vème République",0.0
1,03,ALLIER,1,Section Française de l'Internationale Ouvrière,5292.0
1,03,ALLIER,1,"Union pour la Nouvelle République, Union Pour le Travail",8062.0
1,03,ALLIER,1,abstentions,21798.0
1,03,ALLIER,1,blancs_nuls,865.0
1,03,ALLIER,2,Centre National des Indépendants,0.0
1,03,ALLIER,2,Divers,0.0
1,03,ALLIER,2,Divers extrême droite,0.0
1,03,ALLIER,2,Divers extrême gauche,0.0
1,03,ALLIER,2,Divers gaullistes,0.0
1,03,ALLIER,2,Modérés,0.0
1,03,ALLIER,2,Mouvement Républicain Populaire,0.0
1,03,ALLIER,2,"Mouvement Républicain Populaire, Vème République",0.0
1,03,ALLIER,2,Parti Socialiste Unifié,0.0
1,03,ALLIER,2,Parti communiste,15193.0
1,03,ALLIER,2,Poujadiste,0.0
1,03,ALLIER,2,Radicaux centristes,0.0
1,03,ALLIER,2,Radicaux socialistes,2323.0
1,03,ALLIER,2,"Républicains Indépendants,Vème République",0.0
1,03,ALLIER,2,Section Française de l'Internationale Ouvrière,16377.0
1,03,ALLIER,2,"Union pour la Nouvelle République, Union Pour le Travail",8876.0
1,03,ALLIER,2,abstentions,18506.0
1,03,ALLIER,2,blancs_nuls,975.0
1,03,ALLIER,3,Centre National des Indépendants,5227.0
1,03,ALLIER,3,Divers,0.0
1,03,ALLIER,3,Divers extrême droite,0.0
1,03,ALLIER,3,Divers extrême gauche,0.0
1,03,ALLIER,3,Divers gaullistes,0.0
1,03,ALLIER,3,Modérés,0.0
1,03,ALLIER,3,Mouvement Républicain Populaire,0.0
1,03,ALLIER,3,"Mouvement Républicain Populaire, Vème République",0.0
1,03,ALLIER,3,Parti Socialiste Unifié,0.0
1,03,ALLIER,3,Parti communiste,14879.0
1,03,ALLIER,3,Poujadiste,0.0
1,03,ALLIER,3,Radicaux centristes,0.0
1,03,ALLIER,3,Radicaux socialistes,2126.0
1,03,ALLIER,3,"Républicains Indépendants,Vème République",0.0
1,03,ALLIER,3,Section Française de l'Internationale Ouvrière,9109.0
1,03,ALLIER,3,"Union pour la Nouvelle République, Union Pour le Travail",6874.0
1,03,ALLIER,3,abstentions,20018.0
1,03,ALLIER,3,blancs_nuls,798.0
1,03,ALLIER,4,Centre National des Indépendants,12653.0
1,03,ALLIER,4,Divers,0.0
1,03,ALLIER,4,Divers extrême droite,0.0
1,03,ALLIER,4,Divers extrême gauche,0.0
1,03,ALLIER,4,Divers gaullistes,0.0
1,03,ALLIER,4,Modérés,0.0
1,03,ALLIER,4,Mouvement Républicain Populaire,0.0
1,03,ALLIER,4,"Mouvement Républicain Populaire, Vème République",0.0
1,03,ALLIER,4,Parti Socialiste Unifié,0.0
1,03,ALLIER,4,Parti communiste,6802.0
1,03,ALLIER,4,Poujadiste,0.0
1,03,ALLIER,4,Radicaux centristes,0.0
1,03,ALLIER,4,Radicaux socialistes,13452.0
1,03,ALLIER,4,"Républicains Indépendants,Vème République",0.0
1,03,ALLIER,4,Section Française de l'Internationale Ouvrière,4243.0
1,03,ALLIER,4,"Union pour la Nouvelle République, Union Pour le Travail",5975.0
1,03,ALLIER,4,abstentions,22115.0
1,03,ALLIER,4,blancs_nuls,702.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Centre National des Indépendants,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Divers,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Divers extrême droite,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Divers extrême gauche,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Divers gaullistes,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Modérés,2124.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Mouvement Républicain Populaire,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,"Mouvement Républicain Populaire, Vème République",0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Parti Socialiste Unifié,2640.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Parti communiste,4100.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Poujadiste,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Radicaux centristes,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Radicaux socialistes,5625.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,"Républicains Indépendants,Vème République",0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,Section Française de l'Internationale Ouvrière,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,"Union pour la Nouvelle République, Union Pour le Travail",4626.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,abstentions,9982.0
1,04,ALPES-DE-HAUTE-PROVENCE,1,blancs_nuls,664.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Centre National des Indépendants,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Divers,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Divers extrême droite,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Divers extrême gauche,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Divers gaullistes,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Modérés,3753.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Mouvement Républicain Populaire,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,"Mouvement Républicain Populaire, Vème République",0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Parti Socialiste Unifié,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Parti communiste,6122.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Poujadiste,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Radicaux centristes,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Radicaux socialistes,0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,"Républicains Indépendants,Vème République",0.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,Section Française de l'Internationale Ouvrière,6539.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,"Union pour la Nouvelle République, Union Pour le Travail",3846.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,abstentions,8554.0
1,04,ALPES-DE-HAUTE-PROVENCE,2,blancs_nuls,679.0
1,05,HAUTES-ALPES,1,Centre National des Indépendants,0.0
1,05,HAUTES-ALPES,1,Divers,0.0
1,05,HAUTES-ALPES,1,Divers extrême droite,0.0
1,05,HAUTES-ALPES,1,Divers extrême gauche,0.0
1,05,HAUTES-ALPES,1,Divers gaullistes,0.0
1,05,HAUTES-ALPES,1,Modérés,0.0
1,05,HAUTES-ALPES,1,Mouvement Républicain Populaire,4960.0
1,05,HAUTES-ALPES,1,"Mouvement Républicain Populaire, Vème République",0.0
1,05,HAUTES-ALPES,1,Parti Socialiste Unifié,854.0
1,05,HAUTES-ALPES,1,Parti communiste,4365.0
1,05,HAUTES-ALPES,1,Poujadiste,0.0
1,05,HAUTES-ALPES,1,Radicaux centristes,0.0
1,05,HAUTES-ALPES,1,Radicaux socialistes,4205.0
1,05,HAUTES-ALPES,1,"Républicains Indépendants,Vème République",2597.0
1,05,HAUTES-ALPES,1,Section Française de l'Internationale Ouvrière,0.0
1,05,HAUTES-ALPES,1,"Union pour la Nouvelle République, Union Pour le Travail",2581.0
1,05,HAUTES-ALPES,1,abstentions,9939.0
1,05,HAUTES-ALPES,1,blancs_nuls,581.0
1,05,HAUTES-ALPES,2,Centre National des Indépendants,0.0
1,05,HAUTES-ALPES,2,Divers,0.0
1,05,HAUTES-ALPES,2,Divers extrême droite,0.0
1,05,HAUTES-ALPES,2,Divers extrême gauche,0.0
1,05,HAUTES-ALPES,2,Divers gaullistes,0.0
1,05,HAUTES-ALPES,2,Modérés,0.0
1,05,HAUTES-ALPES,2,Mouvement Républicain Populaire,0.0
1,05,HAUTES-ALPES,2,"Mouvement Républicain Populaire, Vème République",0.0
1,05,HAUTES-ALPES,2,Parti Socialiste Unifié,0.0
1,05,HAUTES-ALPES,2,Parti communiste,2528.0
1,05,HAUTES-ALPES,2,Poujadiste,0.0
1,05,HAUTES-ALPES,2,Radicaux centristes,6544.0
1,05,HAUTES-ALPES,2,Radicaux socialistes,0.0
1,05,HAUTES-ALPES,2,"Républicains Indépendants,Vème République",0.0
1,05,HAUTES-ALPES,2,Section Française de l'Internationale Ouvrière,0.0
1,05,HAUTES-ALPES,2,"Union pour la Nouvelle République, Union Pour le Travail",5821.0
1,05,HAUTES-ALPES,2,abstentions,10058.0
1,05,HAUTES-ALPES,2,blancs_nuls,408.0
1,06,ALPES-MARITIMES,1,Centre National des Indépendants,3747.0
1,06,ALPES-MARITIMES,1,Divers,0.0
1,06,ALPES-MARITIMES,1,Divers extrême droite,0.0
1,06,ALPES-MARITIMES,1,Divers extrême gauche,0.0
1,06,ALPES-MARITIMES,1,Divers gaullistes,0.0
1,06,ALPES-MARITIMES,1,Modérés,0.0
1,06,ALPES-MARITIMES,1,Mouvement Républicain Populaire,0.0
1,06,ALPES-MARITIMES,1,"Mouvement Républicain Populaire, Vème République",0.0
1,06,ALPES-MARITIMES,1,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,1,Parti communiste,14739.0
1,06,ALPES-MARITIMES,1,Poujadiste,0.0
1,06,ALPES-MARITIMES,1,Radicaux centristes,3276.0
1,06,ALPES-MARITIMES,1,Radicaux socialistes,0.0
1,06,ALPES-MARITIMES,1,"Républicains Indépendants,Vème République",0.0
1,06,ALPES-MARITIMES,1,Section Française de l'Internationale Ouvrière,0.0
1,06,ALPES-MARITIMES,1,"Union pour la Nouvelle République, Union Pour le Travail",17938.0
1,06,ALPES-MARITIMES,1,abstentions,17886.0
1,06,ALPES-MARITIMES,1,blancs_nuls,1245.0
1,06,ALPES-MARITIMES,2,Centre National des Indépendants,1867.0
1,06,ALPES-MARITIMES,2,Divers,0.0
1,06,ALPES-MARITIMES,2,Divers extrême droite,0.0
1,06,ALPES-MARITIMES,2,Divers extrême gauche,0.0
1,06,ALPES-MARITIMES,2,Divers gaullistes,0.0
1,06,ALPES-MARITIMES,2,Modérés,0.0
1,06,ALPES-MARITIMES,2,Mouvement Républicain Populaire,0.0
1,06,ALPES-MARITIMES,2,"Mouvement Républicain Populaire, Vème République",0.0
1,06,ALPES-MARITIMES,2,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,2,Parti communiste,6702.0
1,06,ALPES-MARITIMES,2,Poujadiste,789.0
1,06,ALPES-MARITIMES,2,Radicaux centristes,9691.0
1,06,ALPES-MARITIMES,2,Radicaux socialistes,0.0
1,06,ALPES-MARITIMES,2,"Républicains Indépendants,Vème République",0.0
1,06,ALPES-MARITIMES,2,Section Française de l'Internationale Ouvrière,3954.0
1,06,ALPES-MARITIMES,2,"Union pour la Nouvelle République, Union Pour le Travail",16061.0
1,06,ALPES-MARITIMES,2,abstentions,18556.0
1,06,ALPES-MARITIMES,2,blancs_nuls,917.0
1,06,ALPES-MARITIMES,3,Centre National des Indépendants,0.0
1,06,ALPES-MARITIMES,3,Divers,0.0
1,06,ALPES-MARITIMES,3,Divers extrême droite,0.0
1,06,ALPES-MARITIMES,3,Divers extrême gauche,0.0
1,06,ALPES-MARITIMES,3,Divers gaullistes,7826.0
1,06,ALPES-MARITIMES,3,Modérés,0.0
1,06,ALPES-MARITIMES,3,Mouvement Républicain Populaire,0.0
1,06,ALPES-MARITIMES,3,"Mouvement Républicain Populaire, Vème République",0.0
1,06,ALPES-MARITIMES,3,Parti Socialiste Unifié,1261.0
1,06,ALPES-MARITIMES,3,Parti communiste,9313.0
1,06,ALPES-MARITIMES,3,Poujadiste,821.0
1,06,ALPES-MARITIMES,3,Radicaux centristes,7525.0
1,06,ALPES-MARITIMES,3,Radicaux socialistes,0.0
1,06,ALPES-MARITIMES,3,"Républicains Indépendants,Vème République",0.0
1,06,ALPES-MARITIMES,3,Section Française de l'Internationale Ouvrière,0.0
1,06,ALPES-MARITIMES,3,"Union pour la Nouvelle République, Union Pour le Travail",10566.0
1,06,ALPES-MARITIMES,3,abstentions,19135.0
1,06,ALPES-MARITIMES,3,blancs_nuls,1298.0
1,06,ALPES-MARITIMES,4,Centre National des Indépendants,0.0
1,06,ALPES-MARITIMES,4,Divers,0.0
1,06,ALPES-MARITIMES,4,Divers extrême droite,0.0
1,06,ALPES-MARITIMES,4,Divers extrême gauche,0.0
1,06,ALPES-MARITIMES,4,Divers gaullistes,0.0
1,06,ALPES-MARITIMES,4,Modérés,0.0
1,06,ALPES-MARITIMES,4,Mouvement Républicain Populaire,0.0
1,06,ALPES-MARITIMES,4,"Mouvement Républicain Populaire, Vème République",0.0
1,06,ALPES-MARITIMES,4,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,4,Parti communiste,9654.0
1,06,ALPES-MARITIMES,4,Poujadiste,0.0
1,06,ALPES-MARITIMES,4,Radicaux centristes,17345.0
1,06,ALPES-MARITIMES,4,Radicaux socialistes,0.0
1,06,ALPES-MARITIMES,4,"Républicains Indépendants,Vème République",0.0
1,06,ALPES-MARITIMES,4,Section Française de l'Internationale Ouvrière,0.0
1,06,ALPES-MARITIMES,4,"Union pour la Nouvelle République, Union Pour le Travail",10949.0
1,06,ALPES-MARITIMES,4,abstentions,14796.0
1,06,ALPES-MARITIMES,4,blancs_nuls,993.0
1,06,ALPES-MARITIMES,5,Centre National des Indépendants,0.0
1,06,ALPES-MARITIMES,5,Divers,0.0
1,06,ALPES-MARITIMES,5,Divers extrême droite,0.0
1,06,ALPES-MARITIMES,5,Divers extrême gauche,0.0
1,06,ALPES-MARITIMES,5,Divers gaullistes,0.0
1,06,ALPES-MARITIMES,5,Modérés,0.0
1,06,ALPES-MARITIMES,5,Mouvement Républicain Populaire,0.0
1,06,ALPES-MARITIMES,5,"Mouvement Républicain Populaire, Vème République",0.0
1,06,ALPES-MARITIMES,5,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,5,Parti communiste,9026.0
1,06,ALPES-MARITIMES,5,Poujadiste,0.0
1,06,ALPES-MARITIMES,5,Radicaux centristes,25225.0
1,06,ALPES-MARITIMES,5,Radicaux socialistes,0.0
1,06,ALPES-MARITIMES,5,"Républicains Indépendants,Vème République",0.0
1,06,ALPES-MARITIMES,5,Section Française de l'Internationale Ouvrière,0.0
1,06,ALPES-MARITIMES,5,"Union pour la Nouvelle République, Union Pour le Travail",9813.0
1,06,ALPES-MARITIMES,5,abstentions,20349.0
1,06,ALPES-MARITIMES,5,blancs_nuls,1052.0
1,06,ALPES-MARITIMES,6,Centre National des Indépendants,2917.0
1,06,ALPES-MARITIMES,6,Divers,0.0
1,06,ALPES-MARITIMES,6,Divers extrême droite,0.0
1,06,ALPES-MARITIMES,6,Divers extrême gauche,0.0
1,06,ALPES-MARITIMES,6,Divers gaullistes,0.0
1,06,ALPES-MARITIMES,6,Modérés,4021.0
1,06,ALPES-MARITIMES,6,Mouvement Républicain Populaire,0.0
1,06,ALPES-MARITIMES,6,"Mouvement Républicain Populaire, Vème République",0.0
1,06,ALPES-MARITIMES,6,Parti Socialiste Unifié,0.0
1,06,ALPES-MARITIMES,6,Parti communiste,11342.0
1,06,ALPES-MARITIMES,6,Poujadiste,0.0
1,06,ALPES-MARITIMES,6,Radicaux centristes,0.0
1,06,ALPES-MARITIMES,6,Radicaux socialistes,0.0
1,06,ALPES-MARITIMES,6,"Républicains Indépendants,Vème République",0.0
1,06,ALPES-MARITIMES,6,Section Française de l'Internationale Ouvrière,4746.0
1,06,ALPES-MARITIMES,6,"Union pour la Nouvelle République, Union Pour le Travail",18390.0
1,06,ALPES-MARITIMES,6,abstentions,20925.0
1,06,ALPES-MARITIMES,6,blancs_nuls,1079.0
1,07,ARDECHE,1,Centre National des Indépendants,8748.0
1,07,ARDECHE,1,Divers,0.0
1,07,ARDECHE,1,Divers extrême droite,0.0
1,07,ARDECHE,1,Divers extrême gauche,0.0
1,07,ARDECHE,1,Divers gaullistes,0.0
1,07,ARDECHE,1,Modérés,0.0
1,07,ARDECHE,1,Mouvement Républicain Populaire,5919.0
1,07,ARDECHE,1,"Mouvement Républicain Populaire, Vème République",0.0
1,07,ARDECHE,1,Parti Socialiste Unifié,0.0
1,07,ARDECHE,1,Parti communiste,10686.0
1,07,ARDECHE,1,Poujadiste,0.0
1,07,ARDECHE,1,Radicaux centristes,0.0
1,07,ARDECHE,1,Radicaux socialistes,0.0
1,07,ARDECHE,1,"Républicains Indépendants,Vème République",0.0
1,07,ARDECHE,1,Section Française de l'Internationale Ouvrière,4361.0
1,07,ARDECHE,1,"Union pour la Nouvelle République, Union Pour le Travail",9166.0
1,07,ARDECHE,1,abstentions,17690.0
1,07,ARDECHE,1,blancs_nuls,1006.0
1,07,ARDECHE,2,Centre National des Indépendants,0.0
1,07,ARDECHE,2,Divers,0.0
1,07,ARDECHE,2,Divers extrême droite,0.0
1,07,ARDECHE,2,Divers extrême gauche,0.0
1,07,ARDECHE,2,Divers gaullistes,0.0
1,07,ARDECHE,2,Modérés,25631.0
1,07,ARDECHE,2,Mouvement Républicain Populaire,0.0
1,07,ARDECHE,2,"Mouvement Républicain Populaire, Vème République",0.0
1,07,ARDECHE,2,Parti Socialiste Unifié,0.0
1,07,ARDECHE,2,Parti communiste,6070.0
1,07,ARDECHE,2,Poujadiste,0.0
1,07,ARDECHE,2,Radicaux centristes,0.0
1,07,ARDECHE,2,Radicaux socialistes,0.0
1,07,ARDECHE,2,"Républicains Indépendants,Vème République",0.0
1,07,ARDECHE,2,Section Française de l'Internationale Ouvrière,4484.0
1,07,ARDECHE,2,"Union pour la Nouvelle République, Union Pour le Travail",0.0
1,07,ARDECHE,2,abstentions,17237.0
1,07,ARDECHE,2,blancs_nuls,1944.0
1,07,ARDECHE,3,Centre National des Indépendants,0.0
1,07,ARDECHE,3,Divers,0.0
1,07,ARDECHE,3,Divers extrême droite,0.0
1,07,ARDECHE,3,Divers extrême gauche,0.0
1,07,ARDECHE,3,Divers gaullistes,0.0
1,07,ARDECHE,3,Modérés,4606.0
1,07,ARDECHE,3,Mouvement Républicain Populaire,6414.0
1,07,ARDECHE,3,"Mouvement Républicain Populaire, Vème République",0.0
1,07,ARDECHE,3,Parti Socialiste Unifié,0.0
1,07,ARDECHE,3,Parti communiste,7483.0
1,07,ARDECHE,3,Poujadiste,0.0
1,07,ARDECHE,3,Radicaux centristes,0.0
1,07,ARDECHE,3,Radicaux socialistes,0.0
1,07,ARDECHE,3,"Républicains Indépendants,Vème République",0.0
1,07,ARDECHE,3,Section Française de l'Internationale Ouvrière,2802.0
1,07,ARDECHE,3,"Union pour la Nouvelle République, Union Pour le Travail",12739.0
1,07,ARDECHE,3,abstentions,16449.0
1,07,ARDECHE,3,blancs_nuls,711.0
1,08,ARDENNES,1,Centre National des Indépendants,7139.0
1,08,ARDENNES,1,Divers,0.0
1,08,ARDENNES,1,Divers extrême droite,0.0
1,08,ARDENNES,1,Divers extrême gauche,0.0
1,08,ARDENNES,1,Divers gaullistes,0.0
1,08,ARDENNES,1,Modérés,0.0
1,08,ARDENNES,1,Mouvement Républicain Populaire,3841.0
1,08,ARDENNES,1,"Mouvement Républicain Populaire, Vème République",0.0
1,08,ARDENNES,1,Parti Socialiste Unifié,0.0
1,08,ARDENNES,1,Parti communiste,8969.0
1,08,ARDENNES,1,Poujadiste,0.0
1,08,ARDENNES,1,Radicaux centristes,0.0
1,08,ARDENNES,1,Radicaux socialistes,0.0
1,08,ARDENNES,1,"Républicains Indépendants,Vème République",0.0
